year,geo,disagg_type,disagg,value,projections,benchmark_low,benchmark_mid,benchmark_high
2017,IRN,Total,Medium-income (Low risk),30,,,,
2018,IRN,Total,Medium-income (Low risk),31,,,,
2019,IRN,Total,Medium-income (Low risk),30,,,,
2020,IRN,Total,Medium-income (Low risk),29,,,,
2021,IRN,Total,Medium-income (Low risk),28,,,,
2022,IRN,Total,Medium-income (Low risk),26,,,,
2023,IRN,Total,Medium-income (Low risk),24,,,,
2024,IRN,Total,Medium-income (Low risk),0.58,,,,
2013,IRN,Total,Rural poor (High risk),0.21,,,,
2014,IRN,Total,Rural poor (High risk),0.12,,,,
2015,IRN,Total,Rural poor (High risk),0.24,,,,
2016,IRN,Total,Rural poor (High risk),0.28,,,,
2017,IRN,Total,Rural poor (High risk),0.26,,,,
2018,IRN,Total,Rural poor (High risk),0.23,,,,
2019,IRN,Total,Rural poor (High risk),0.3,,,,
2020,IRN,Total,Rural poor (High risk),0.38,,,,
2021,IRN,Total,Rural poor (High risk),0.39,,,,
2022,IRN,Total,Rural poor (High risk),0.4,,,,
2023,IRN,Total,Rural poor (High risk),0.42,,,,
2024,IRN,Total,Rural poor (High risk),0.3,,,,
2013,IRN,Total,Urban poor (High risk),0.31,,,,
2014,IRN,Total,Urban poor (High risk),0.18,,,,
2015,IRN,Total,Urban poor (High risk),0.36,,,,
2016,IRN,Total,Urban poor (High risk),5.4,,,,
2017,IRN,Total,Urban poor (High risk),11,,,,
2018,IRN,Total,Urban poor (High risk),11,,,,
2019,IRN,Total,Urban poor (High risk),12,,,,
2020,IRN,Total,Urban poor (High risk),12,,,,
2021,IRN,Total,Urban poor (High risk),13,,,,
2022,IRN,Total,Urban poor (High risk),13,,,,
2023,IRN,Total,Urban poor (High risk),13,,,,
2024,IRN,Total,Urban poor (High risk),0,,,,
2013,IRQ,Total,Lower-middle income (Medium risk),11,,,,
2014,IRQ,Total,Lower-middle income (Medium risk),11,,,,
2015,IRQ,Total,Lower-middle income (Medium risk),12,,,,
2016,IRQ,Total,Lower-middle income (Medium risk),11,,,,
2017,IRQ,Total,Lower-middle income (Medium risk),8.1,,,,
2018,IRQ,Total,Lower-middle income (Medium risk),9.4,,,,
2019,IRQ,Total,Lower-middle income (Medium risk),9.4,,,,
2020,IRQ,Total,Lower-middle income (Medium risk),8.4,,,,
2021,IRQ,Total,Lower-middle income (Medium risk),8.8,,,,
2022,IRQ,Total,Lower-middle income (Medium risk),9.7,,,,
2023,IRQ,Total,Lower-middle income (Medium risk),9.9,,,,
2024,IRQ,Total,Lower-middle income (Medium risk),0.019,,,,
2013,IRQ,Total,Medium-income (Low risk),13,,,,
2014,IRQ,Total,Medium-income (Low risk),14,,,,
2015,IRQ,Total,Medium-income (Low risk),14,,,,
2016,IRQ,Total,Medium-income (Low risk),15,,,,
2017,IRQ,Total,Medium-income (Low risk),17,,,,
2018,IRQ,Total,Medium-income (Low risk),17,,,,
2019,IRQ,Total,Medium-income (Low risk),17,,,,
2020,IRQ,Total,Medium-income (Low risk),18,,,,
2021,IRQ,Total,Medium-income (Low risk),18,,,,
2022,IRQ,Total,Medium-income (Low risk),18,,,,
2023,IRQ,Total,Medium-income (Low risk),18,,,,
2024,IRQ,Total,Medium-income (Low risk),1.4,,,,
2013,IRQ,Total,Rural poor (High risk),0.015,,,,
2014,IRQ,Total,Rural poor (High risk),0.012,,,,
2015,IRQ,Total,Rural poor (High risk),0.016,,,,
2016,IRQ,Total,Rural poor (High risk),0.014,,,,
2017,IRQ,Total,Rural poor (High risk),0.0037,,,,
2018,IRQ,Total,Rural poor (High risk),0.0056,,,,
2019,IRQ,Total,Rural poor (High risk),0.0057,,,,
2020,IRQ,Total,Rural poor (High risk),0.0039,,,,
2021,IRQ,Total,Rural poor (High risk),0.004,,,,
2022,IRQ,Total,Rural poor (High risk),0.0042,,,,
2023,IRQ,Total,Rural poor (High risk),0.0044,,,,
2024,IRQ,Total,Rural poor (High risk),12,,,,
2013,IRQ,Total,Urban poor (High risk),7.1,,,,
2014,IRQ,Total,Urban poor (High risk),7.6,,,,
2015,IRQ,Total,Urban poor (High risk),8,,,,
2016,IRQ,Total,Urban poor (High risk),8.4,,,,
2017,IRQ,Total,Urban poor (High risk),8.8,,,,
2018,IRQ,Total,Urban poor (High risk),9.2,,,,
2019,IRQ,Total,Urban poor (High risk),9.6,,,,
2020,IRQ,Total,Urban poor (High risk),10,,,,
2021,IRQ,Total,Urban poor (High risk),10,,,,
2022,IRQ,Total,Urban poor (High risk),11,,,,
2023,IRQ,Total,Urban poor (High risk),11,,,,
2024,IRQ,Total,Urban poor (High risk),0,,,,
2013,JOR,Total,Lower-middle income (Medium risk),0.14,,,,
2014,JOR,Total,Lower-middle income (Medium risk),0,,,,
2015,JOR,Total,Lower-middle income (Medium risk),0.5,,,,
2016,JOR,Total,Lower-middle income (Medium risk),0.94,,,,
2017,JOR,Total,Lower-middle income (Medium risk),1.1,,,,
2018,JOR,Total,Lower-middle income (Medium risk),1,,,,
2019,JOR,Total,Lower-middle income (Medium risk),1.1,,,,
2020,JOR,Total,Lower-middle income (Medium risk),1.4,,,,
2021,JOR,Total,Lower-middle income (Medium risk),1.3,,,,
2022,JOR,Total,Lower-middle income (Medium risk),1.6,,,,
2023,JOR,Total,Lower-middle income (Medium risk),1.6,,,,
2024,JOR,Total,Lower-middle income (Medium risk),0.13,,,,
2013,JOR,Total,Medium-income (Low risk),2.9,,,,
2014,JOR,Total,Medium-income (Low risk),3.2,,,,
2015,JOR,Total,Medium-income (Low risk),3.5,,,,
2016,JOR,Total,Medium-income (Low risk),3.7,,,,
2017,JOR,Total,Medium-income (Low risk),3.7,,,,
2018,JOR,Total,Medium-income (Low risk),3.9,,,,
2019,JOR,Total,Medium-income (Low risk),3.9,,,,
2020,JOR,Total,Medium-income (Low risk),4,,,,
2021,JOR,Total,Medium-income (Low risk),3.5,,,,
2022,JOR,Total,Medium-income (Low risk),4.1,,,,
2023,JOR,Total,Medium-income (Low risk),4.1,,,,
2024,JOR,Total,Medium-income (Low risk),1.2,,,,
2013,JOR,Total,Rural poor (High risk),0.00062,,,,
2014,JOR,Total,Rural poor (High risk),0.00045,,,,
2015,JOR,Total,Rural poor (High risk),0.00073,,,,
2016,JOR,Total,Rural poor (High risk),0.001,,,,
2017,JOR,Total,Rural poor (High risk),0.001,,,,
2018,JOR,Total,Rural poor (High risk),0.001,,,,
2019,JOR,Total,Rural poor (High risk),0.0011,,,,
2020,JOR,Total,Rural poor (High risk),0.0011,,,,
2021,JOR,Total,Rural poor (High risk),0.00096,,,,
2022,JOR,Total,Rural poor (High risk),0.0011,,,,
2023,JOR,Total,Rural poor (High risk),0.0011,,,,
2024,JOR,Total,Rural poor (High risk),0.077,,,,
2013,JOR,Total,Urban poor (High risk),0.96,,,,
2014,JOR,Total,Urban poor (High risk),1,,,,
2015,JOR,Total,Urban poor (High risk),1.1,,,,
2016,JOR,Total,Urban poor (High risk),1.1,,,,
2017,JOR,Total,Urban poor (High risk),1.1,,,,
2018,JOR,Total,Urban poor (High risk),1,,,,
2019,JOR,Total,Urban poor (High risk),1,,,,
2020,JOR,Total,Urban poor (High risk),1,,,,
2021,JOR,Total,Urban poor (High risk),0.8,,,,
2022,JOR,Total,Urban poor (High risk),0.87,,,,
2023,JOR,Total,Urban poor (High risk),0.82,,,,
2024,JOR,Total,Urban poor (High risk),201,,,,
2013,KEN,Total,Lower-middle income (Medium risk),11,,,,
2014,KEN,Total,Lower-middle income (Medium risk),11,,,,
2015,KEN,Total,Lower-middle income (Medium risk),11,,,,
2016,KEN,Total,Lower-middle income (Medium risk),12,,,,
2017,KEN,Total,Lower-middle income (Medium risk),13,,,,
2018,KEN,Total,Lower-middle income (Medium risk),13,,,,
2019,KEN,Total,Lower-middle income (Medium risk),14,,,,
2020,KEN,Total,Lower-middle income (Medium risk),14,,,,
2021,KEN,Total,Lower-middle income (Medium risk),14,,,,
2022,KEN,Total,Lower-middle income (Medium risk),15,,,,
2023,KEN,Total,Lower-middle income (Medium risk),15,,,,
2024,KEN,Total,Lower-middle income (Medium risk),0.16,,,,
2013,KEN,Total,Medium-income (Low risk),1.1,,,,
2014,KEN,Total,Medium-income (Low risk),1.2,,,,
2015,KEN,Total,Medium-income (Low risk),1.2,,,,
2016,KEN,Total,Medium-income (Low risk),1.2,,,,
2017,KEN,Total,Medium-income (Low risk),1.3,,,,
2018,KEN,Total,Medium-income (Low risk),1.3,,,,
2019,KEN,Total,Medium-income (Low risk),1.5,,,,
2020,KEN,Total,Medium-income (Low risk),1.6,,,,
2021,KEN,Total,Medium-income (Low risk),1.6,,,,
2022,KEN,Total,Medium-income (Low risk),1.6,,,,
2023,KEN,Total,Medium-income (Low risk),1.6,,,,
2024,KEN,Total,Medium-income (Low risk),11,,,,
2013,KEN,Total,Rural poor (High risk),5.8,,,,
2014,KEN,Total,Rural poor (High risk),5.7,,,,
2015,KEN,Total,Rural poor (High risk),5.7,,,,
2016,KEN,Total,Rural poor (High risk),5.6,,,,
2017,KEN,Total,Rural poor (High risk),5.6,,,,
2018,KEN,Total,Rural poor (High risk),5.5,,,,
2019,KEN,Total,Rural poor (High risk),5.2,,,,
2020,KEN,Total,Rural poor (High risk),5,,,,
2021,KEN,Total,Rural poor (High risk),5,,,,
2022,KEN,Total,Rural poor (High risk),5.1,,,,
2023,KEN,Total,Rural poor (High risk),5.1,,,,
2024,KEN,Total,Rural poor (High risk),1.6,,,,
2013,KEN,Total,Urban poor (High risk),4.1,,,,
2014,KEN,Total,Urban poor (High risk),4.1,,,,
2015,KEN,Total,Urban poor (High risk),4.3,,,,
2016,KEN,Total,Urban poor (High risk),4.2,,,,
2017,KEN,Total,Urban poor (High risk),4.2,,,,
2018,KEN,Total,Urban poor (High risk),4.3,,,,
2019,KEN,Total,Urban poor (High risk),4.3,,,,
2020,KEN,Total,Urban poor (High risk),4.3,,,,
2021,KEN,Total,Urban poor (High risk),4.4,,,,
2022,KEN,Total,Urban poor (High risk),4.4,,,,
2023,KEN,Total,Urban poor (High risk),4.5,,,,
2024,KEN,Total,Urban poor (High risk),304,,,,
2013,KHM,Total,Lower-middle income (Medium risk),0,,,,
2014,KHM,Total,Lower-middle income (Medium risk),0,,,,
2015,KHM,Total,Lower-middle income (Medium risk),0,,,,
2016,KHM,Total,Lower-middle income (Medium risk),0,,,,
2017,KHM,Total,Lower-middle income (Medium risk),0,,,,
2018,KHM,Total,Lower-middle income (Medium risk),0,,,,
2019,KHM,Total,Lower-middle income (Medium risk),0,,,,
2020,KHM,Total,Lower-middle income (Medium risk),0,,,,
2021,KHM,Total,Lower-middle income (Medium risk),0,,,,
2022,KHM,Total,Lower-middle income (Medium risk),0,,,,
2023,KHM,Total,Lower-middle income (Medium risk),0,,,,
2024,KHM,Total,Lower-middle income (Medium risk),9.2,,,,
2013,KHM,Total,Medium-income (Low risk),0,,,,
2014,KHM,Total,Medium-income (Low risk),0,,,,
2015,KHM,Total,Medium-income (Low risk),0,,,,
2016,KHM,Total,Medium-income (Low risk),0,,,,
2017,KHM,Total,Medium-income (Low risk),0,,,,
2018,KHM,Total,Medium-income (Low risk),0,,,,
2019,KHM,Total,Medium-income (Low risk),0,,,,
2020,KHM,Total,Medium-income (Low risk),0,,,,
2021,KHM,Total,Medium-income (Low risk),0,,,,
2022,KHM,Total,Medium-income (Low risk),0,,,,
2023,KHM,Total,Medium-income (Low risk),0,,,,
2024,KHM,Total,Medium-income (Low risk),0.11,,,,
2013,KHM,Total,Rural poor (High risk),0,,,,
2014,KHM,Total,Rural poor (High risk),0,,,,
2015,KHM,Total,Rural poor (High risk),0,,,,
2016,KHM,Total,Rural poor (High risk),0,,,,
2017,KHM,Total,Rural poor (High risk),0,,,,
2018,KHM,Total,Rural poor (High risk),0,,,,
2019,KHM,Total,Rural poor (High risk),0,,,,
2020,KHM,Total,Rural poor (High risk),0,,,,
2021,KHM,Total,Rural poor (High risk),0,,,,
2022,KHM,Total,Rural poor (High risk),0,,,,
2023,KHM,Total,Rural poor (High risk),0,,,,
2024,KHM,Total,Rural poor (High risk),0,,,,
2013,KHM,Total,Urban poor (High risk),1.2,,,,
2014,KHM,Total,Urban poor (High risk),1.1,,,,
2015,KHM,Total,Urban poor (High risk),1.1,,,,
2016,KHM,Total,Urban poor (High risk),1.1,,,,
2017,KHM,Total,Urban poor (High risk),1,,,,
2018,KHM,Total,Urban poor (High risk),1,,,,
2019,KHM,Total,Urban poor (High risk),1,,,,
2020,KHM,Total,Urban poor (High risk),1.1,,,,
2021,KHM,Total,Urban poor (High risk),1.1,,,,
2022,KHM,Total,Urban poor (High risk),1.1,,,,
2023,KHM,Total,Urban poor (High risk),1.2,,,,
2024,KHM,Total,Urban poor (High risk),3.8,,,,
2013,LAO,Total,Lower-middle income (Medium risk),4.7,,,,
2014,LAO,Total,Lower-middle income (Medium risk),4.7,,,,
2015,LAO,Total,Lower-middle income (Medium risk),4.8,,,,
2016,LAO,Total,Lower-middle income (Medium risk),4.9,,,,
2017,LAO,Total,Lower-middle income (Medium risk),5,,,,
2018,LAO,Total,Lower-middle income (Medium risk),5.1,,,,
2019,LAO,Total,Lower-middle income (Medium risk),5.1,,,,
2020,LAO,Total,Lower-middle income (Medium risk),5.2,,,,
2021,LAO,Total,Lower-middle income (Medium risk),5.2,,,,
2022,LAO,Total,Lower-middle income (Medium risk),5.4,,,,
2023,LAO,Total,Lower-middle income (Medium risk),5.5,,,,
2024,LAO,Total,Lower-middle income (Medium risk),0.83,,,,
2013,LAO,Total,Medium-income (Low risk),0.5,,,,
2014,LAO,Total,Medium-income (Low risk),0.55,,,,
2015,LAO,Total,Medium-income (Low risk),0.58,,,,
2016,LAO,Total,Medium-income (Low risk),0.64,,,,
2017,LAO,Total,Medium-income (Low risk),0.69,,,,
2018,LAO,Total,Medium-income (Low risk),0.73,,,,
2019,LAO,Total,Medium-income (Low risk),0.77,,,,
2020,LAO,Total,Medium-income (Low risk),0.84,,,,
2021,LAO,Total,Medium-income (Low risk),0.83,,,,
2022,LAO,Total,Medium-income (Low risk),0.8,,,,
2023,LAO,Total,Medium-income (Low risk),0.87,,,,
2024,LAO,Total,Medium-income (Low risk),5.1,,,,
2013,LAO,Total,Rural poor (High risk),0.54,,,,
2014,LAO,Total,Rural poor (High risk),0.51,,,,
2015,LAO,Total,Rural poor (High risk),0.48,,,,
2016,LAO,Total,Rural poor (High risk),0.46,,,,
2017,LAO,Total,Rural poor (High risk),0.43,,,,
2018,LAO,Total,Rural poor (High risk),0.4,,,,
2019,LAO,Total,Rural poor (High risk),0.38,,,,
2020,LAO,Total,Rural poor (High risk),0.35,,,,
2021,LAO,Total,Rural poor (High risk),0.46,,,,
2022,LAO,Total,Rural poor (High risk),0.43,,,,
2023,LAO,Total,Rural poor (High risk),0.36,,,,
2024,LAO,Total,Rural poor (High risk),16,,,,
2013,LAO,Total,Urban poor (High risk),0.7,,,,
2014,LAO,Total,Urban poor (High risk),0.69,,,,
2015,LAO,Total,Urban poor (High risk),0.67,,,,
2016,LAO,Total,Urban poor (High risk),0.65,,,,
2017,LAO,Total,Urban poor (High risk),0.63,,,,
2018,LAO,Total,Urban poor (High risk),0.6,,,,
2019,LAO,Total,Urban poor (High risk),0.58,,,,
2020,LAO,Total,Urban poor (High risk),0.57,,,,
2021,LAO,Total,Urban poor (High risk),0.62,,,,
2022,LAO,Total,Urban poor (High risk),0.6,,,,
2023,LAO,Total,Urban poor (High risk),0.56,,,,
2024,LAO,Total,Urban poor (High risk),0,,,,
2013,LBN,Total,Lower-middle income (Medium risk),0,,,,
2014,LBN,Total,Lower-middle income (Medium risk),0,,,,
2015,LBN,Total,Lower-middle income (Medium risk),0.06,,,,
2016,LBN,Total,Lower-middle income (Medium risk),0.058,,,,
2017,LBN,Total,Lower-middle income (Medium risk),0.053,,,,
2018,LBN,Total,Lower-middle income (Medium risk),0.047,,,,
2019,LBN,Total,Lower-middle income (Medium risk),0.045,,,,
2020,LBN,Total,Lower-middle income (Medium risk),0.035,,,,
2021,LBN,Total,Lower-middle income (Medium risk),0.034,,,,
2022,LBN,Total,Lower-middle income (Medium risk),0.034,,,,
2023,LBN,Total,Lower-middle income (Medium risk),0.035,,,,
2024,LBN,Total,Lower-middle income (Medium risk),0.063,,,,
2013,LBN,Total,Medium-income (Low risk),0.25,,,,
2014,LBN,Total,Medium-income (Low risk),0.38,,,,
2015,LBN,Total,Medium-income (Low risk),0.44,,,,
2016,LBN,Total,Medium-income (Low risk),0.43,,,,
2017,LBN,Total,Medium-income (Low risk),0.4,,,,
2018,LBN,Total,Medium-income (Low risk),0.37,,,,
2019,LBN,Total,Medium-income (Low risk),0.36,,,,
2020,LBN,Total,Medium-income (Low risk),0.34,,,,
2021,LBN,Total,Medium-income (Low risk),0.33,,,,
2022,LBN,Total,Medium-income (Low risk),0.33,,,,
2023,LBN,Total,Medium-income (Low risk),0.33,,,,
2024,LBN,Total,Medium-income (Low risk),102,,,,
2013,LBN,Total,Rural poor (High risk),0,,,,
2014,LBN,Total,Rural poor (High risk),0,,,,
2015,LBN,Total,Rural poor (High risk),0,,,,
2016,LBN,Total,Rural poor (High risk),0,,,,
2017,LBN,Total,Rural poor (High risk),0,,,,
2018,LBN,Total,Rural poor (High risk),0,,,,
2019,LBN,Total,Rural poor (High risk),0,,,,
2020,LBN,Total,Rural poor (High risk),0,,,,
2021,LBN,Total,Rural poor (High risk),0,,,,
2022,LBN,Total,Rural poor (High risk),0,,,,
2023,LBN,Total,Rural poor (High risk),0,,,,
2024,LBN,Total,Rural poor (High risk),2.3,,,,
2013,LBN,Total,Urban poor (High risk),0.13,,,,
2014,LBN,Total,Urban poor (High risk),0.092,,,,
2015,LBN,Total,Urban poor (High risk),0.039,,,,
2016,LBN,Total,Urban poor (High risk),0.038,,,,
2017,LBN,Total,Urban poor (High risk),0.038,,,,
2018,LBN,Total,Urban poor (High risk),0.037,,,,
2019,LBN,Total,Urban poor (High risk),0.036,,,,
2020,LBN,Total,Urban poor (High risk),0.035,,,,
2021,LBN,Total,Urban poor (High risk),0.034,,,,
2022,LBN,Total,Urban poor (High risk),0.033,,,,
2023,LBN,Total,Urban poor (High risk),0.033,,,,
2024,LBN,Total,Urban poor (High risk),1.3,,,,
2013,LBR,Total,Lower-middle income (Medium risk),1.2,,,,
2014,LBR,Total,Lower-middle income (Medium risk),1.4,,,,
2015,LBR,Total,Lower-middle income (Medium risk),1.5,,,,
2016,LBR,Total,Lower-middle income (Medium risk),1.5,,,,
2017,LBR,Total,Lower-middle income (Medium risk),1.5,,,,
2018,LBR,Total,Lower-middle income (Medium risk),1.6,,,,
2019,LBR,Total,Lower-middle income (Medium risk),1.6,,,,
2020,LBR,Total,Lower-middle income (Medium risk),1.5,,,,
2021,LBR,Total,Lower-middle income (Medium risk),1.7,,,,
2022,LBR,Total,Lower-middle income (Medium risk),1.7,,,,
2023,LBR,Total,Lower-middle income (Medium risk),1.8,,,,
2024,LBR,Total,Lower-middle income (Medium risk),3.6,,,,
2013,LBR,Total,Medium-income (Low risk),0.11,,,,
2014,LBR,Total,Medium-income (Low risk),0.13,,,,
2015,LBR,Total,Medium-income (Low risk),0.14,,,,
2016,LBR,Total,Medium-income (Low risk),0.16,,,,
2017,LBR,Total,Medium-income (Low risk),0.16,,,,
2018,LBR,Total,Medium-income (Low risk),0.17,,,,
2019,LBR,Total,Medium-income (Low risk),0.17,,,,
2020,LBR,Total,Medium-income (Low risk),0.14,,,,
2021,LBR,Total,Medium-income (Low risk),0.058,,,,
2022,LBR,Total,Medium-income (Low risk),0.096,,,,
2023,LBR,Total,Medium-income (Low risk),0.094,,,,
2024,LBR,Total,Medium-income (Low risk),0.38,,,,
2013,LBR,Total,Rural poor (High risk),0.86,,,,
2014,LBR,Total,Rural poor (High risk),0.75,,,,
2015,LBR,Total,Rural poor (High risk),0.74,,,,
2016,LBR,Total,Rural poor (High risk),0.76,,,,
2017,LBR,Total,Rural poor (High risk),0.81,,,,
2018,LBR,Total,Rural poor (High risk),0.81,,,,
2019,LBR,Total,Rural poor (High risk),0.84,,,,
2020,LBR,Total,Rural poor (High risk),0.93,,,,
2021,LBR,Total,Rural poor (High risk),0.96,,,,
2022,LBR,Total,Rural poor (High risk),0.98,,,,
2023,LBR,Total,Rural poor (High risk),0.98,,,,
2024,LBR,Total,Rural poor (High risk),0.054,,,,
2013,LBR,Total,Urban poor (High risk),2.1,,,,
2014,LBR,Total,Urban poor (High risk),2.1,,,,
2015,LBR,Total,Urban poor (High risk),2.2,,,,
2016,LBR,Total,Urban poor (High risk),2.1,,,,
2017,LBR,Total,Urban poor (High risk),2.2,,,,
2018,LBR,Total,Urban poor (High risk),2.2,,,,
2019,LBR,Total,Urban poor (High risk),2.2,,,,
2020,LBR,Total,Urban poor (High risk),2.4,,,,
2021,LBR,Total,Urban poor (High risk),2.4,,,,
2022,LBR,Total,Urban poor (High risk),2.4,,,,
2023,LBR,Total,Urban poor (High risk),2.4,,,,
2024,LBR,Total,Urban poor (High risk),0.6,,,,
2013,LKA,Total,Lower-middle income (Medium risk),9.4,,,,
2014,LKA,Total,Lower-middle income (Medium risk),8.1,,,,
2015,LKA,Total,Lower-middle income (Medium risk),8,,,,
2016,LKA,Total,Lower-middle income (Medium risk),9,,,,
2017,LKA,Total,Lower-middle income (Medium risk),8.1,,,,
2018,LKA,Total,Lower-middle income (Medium risk),7.9,,,,
2019,LKA,Total,Lower-middle income (Medium risk),7.8,,,,
2020,LKA,Total,Lower-middle income (Medium risk),8,,,,
2021,LKA,Total,Lower-middle income (Medium risk),8.2,,,,
2022,LKA,Total,Lower-middle income (Medium risk),9.2,,,,
2023,LKA,Total,Lower-middle income (Medium risk),9.1,,,,
2024,LKA,Total,Lower-middle income (Medium risk),0.39,,,,
2013,LKA,Total,Medium-income (Low risk),9.6,,,,
2014,LKA,Total,Medium-income (Low risk),11,,,,
2015,LKA,Total,Medium-income (Low risk),11,,,,
2016,LKA,Total,Medium-income (Low risk),10,,,,
2017,LKA,Total,Medium-income (Low risk),11,,,,
2018,LKA,Total,Medium-income (Low risk),12,,,,
2019,LKA,Total,Medium-income (Low risk),12,,,,
2020,LKA,Total,Medium-income (Low risk),12,,,,
2021,LKA,Total,Medium-income (Low risk),12,,,,
2022,LKA,Total,Medium-income (Low risk),11,,,,
2023,LKA,Total,Medium-income (Low risk),11,,,,
2024,LKA,Total,Medium-income (Low risk),226,,,,
2013,LKA,Total,Rural poor (High risk),0.51,,,,
2014,LKA,Total,Rural poor (High risk),0.39,,,,
2015,LKA,Total,Rural poor (High risk),0.34,,,,
2016,LKA,Total,Rural poor (High risk),0.25,,,,
2017,LKA,Total,Rural poor (High risk),0.24,,,,
2018,LKA,Total,Rural poor (High risk),0.26,,,,
2019,LKA,Total,Rural poor (High risk),0.2,,,,
2020,LKA,Total,Rural poor (High risk),0.18,,,,
2021,LKA,Total,Rural poor (High risk),0.24,,,,
2022,LKA,Total,Rural poor (High risk),0.2,,,,
2023,LKA,Total,Rural poor (High risk),0.17,,,,
2024,LKA,Total,Rural poor (High risk),59,,,,
