year,ISO,value,projections,benchmark_low,benchmark_mid,benchmark_high
1989,LVA,0.651064,,,,
1990,LVA,0.637608,,,,
1991,LVA,0.54504,,,,
1992,LVA,0.25772,,,,
1993,LVA,0.06954,,,,
1994,LVA,0.16958,,,,
1995,LVA,0.126072,,,,
1996,LVA,0.212225,,,,
1997,LVA,0.162114,,,,
1998,LVA,0.236802,,,,
1999,LVA,0.23424,,,,
2000,LVA,0.24522,,,,
2001,LVA,0.188426,,,,
2002,LVA,0.1625,,,,
2003,LVA,0.165495,,,,
2004,LVA,0.157052,,,,
2005,LVA,0.1596,,,,
2006,LVA,0.15036,,,,
2007,LVA,0.1758,,,,
2008,LVA,0.17391,,,,
2009,LVA,0.177429,,,,
2010,LVA,0.43434,,,,
2011,LVA,0.569264,,,,
2012,LVA,0.587452,,,,
2013,LVA,0.549,,,,
2014,LVA,0.5687,,,,
2015,LVA,0.4774,,,,
2016,LVA,0.320639,,,,
2017,LVA,0.399256,,,,
2018,LVA,0.507662,,,,
2019,LVA,0.567362,,,,
2020,LVA,0.573807,,,,
2012,MAC,0.189889,,,,
2013,MAC,0.169736,,,,
2014,MAC,0.174404,,,,
2015,MAC,0.173593,,,,
2016,MAC,0.175164,,,,
2017,MAC,0.184233,,,,
2018,MAC,0.197612,,,,
2019,MAC,0.199884,,,,
2020,MAC,0.202155,,,,
1970,MAR,0.70148,,,,
1971,MAR,0.72668,,,,
1972,MAR,0.75152,,,,
1973,MAR,0.7857,,,,
1974,MAR,0.92062,,,,
1975,MAR,0.97034,,,,
1976,MAR,1.0165,,,,
1977,MAR,1.2272,,,,
1978,MAR,1.32258,,,,
1979,MAR,1.54712,,,,
1980,MAR,1.64828,,,,
1981,MAR,1.65699,,,,
1982,MAR,1.70544,,,,
1983,MAR,1.7402,,,,
1984,MAR,1.60293,,,,
1985,MAR,1.6465,,,,
1986,MAR,1.63982,,,,
1987,MAR,1.69944,,,,
1988,MAR,1.8531,,,,
1989,MAR,1.99984,,,,
1990,MAR,2.30264,,,,
1991,MAR,2.46228,,,,
1992,MAR,2.6435,,,,
1993,MAR,2.62032,,,,
1994,MAR,2.65644,,,,
1995,MAR,2.6944,,,,
1996,MAR,2.7678,,,,
1997,MAR,3.03356,,,,
1998,MAR,3.09738,,,,
1999,MAR,3.14001,,,,
2000,MAR,3.3615,,,,
2001,MAR,4.16,,,,
2002,MAR,4.2432,,,,
2003,MAR,4.3264,,,,
2004,MAR,4.587,,,,
2005,MAR,4.587,,,,
2006,MAR,4.378,,,,
2007,MAR,4.191,,,,
2008,MAR,5.264,,,,
2009,MAR,5.133,,,,
2010,MAR,5.096,,,,
2011,MAR,4.956,,,,
2012,MAR,5.75958,,,,
2013,MAR,6.20816,,,,
2014,MAR,5.2268,,,,
2015,MAR,5.30682,,,,
2016,MAR,5.14696,,,,
2017,MAR,5.4912,,,,
2018,MAR,5.6004,,,,
2019,MAR,5.66477,,,,
2020,MAR,5.72913,,,,
1970,MDA,0.372476,,,,
1971,MDA,0.389854,,,,
1972,MDA,0.403914,,,,
1973,MDA,0.421362,,,,
1974,MDA,0.440924,,,,
1975,MDA,0.465127,,,,
1976,MDA,0.470352,,,,
1977,MDA,0.48076,,,,
1978,MDA,0.47773,,,,
1979,MDA,0.458754,,,,
1980,MDA,0.46332,,,,
1981,MDA,0.46965,,,,
1982,MDA,0.57288,,,,
1983,MDA,0.57375,,,,
1984,MDA,0.57,,,,
1985,MDA,0.55719,,,,
1986,MDA,0.88004,,,,
1987,MDA,0.98566,,,,
1988,MDA,1.04548,,,,
1989,MDA,0.9944,,,,
1990,MDA,1.00073,,,,
1991,MDA,0.79097,,,,
1992,MDA,0.30738,,,,
1993,MDA,0.04796,,,,
1994,MDA,0.016965,,,,
1995,MDA,0.021315,,,,
1996,MDA,0.01736,,,,
1997,MDA,0.052948,,,,
1998,MDA,0.032042,,,,
1999,MDA,0.02165,,,,
2000,MDA,0.095904,,,,
2001,MDA,0.0858,,,,
2002,MDA,0.1275,,,,
2003,MDA,0.10761,,,,
2004,MDA,0.18392,,,,
2005,MDA,0.266015,,,,
2006,MDA,0.344844,,,,
2007,MDA,0.3272,,,,
2008,MDA,0.3165,,,,
2009,MDA,0.2723,,,,
2010,MDA,0.3708,,,,
2011,MDA,0.428,,,,
2012,MDA,0.4752,,,,
2013,MDA,0.4807,,,,
2014,MDA,0.5124,,,,
2015,MDA,0.446215,,,,
2016,MDA,0.416418,,,,
2017,MDA,0.476789,,,,
2018,MDA,0.511096,,,,
2019,MDA,0.516969,,,,
2020,MDA,0.522847,,,,
1970,MDG,0.03705,,,,
1971,MDG,0.037807,,,,
1972,MDG,0.031232,,,,
1973,MDG,0.03395,,,,
1974,MDG,0.029402,,,,
1975,MDG,0.027724,,,,
1976,MDG,0.03325,,,,
1977,MDG,0.024544,,,,
1978,MDG,0.030954,,,,
1979,MDG,0.029358,,,,
1980,MDG,0.02778,,,,
1981,MDG,0.016524,,,,
1982,MDG,0.016416,,,,
1983,MDG,0.016272,,,,
1984,MDG,0.016613,,,,
1985,MDG,0.01246,,,,
1986,MDG,0.014144,,,,
1987,MDG,0.019272,,,,
1988,MDG,0.014355,,,,
1989,MDG,0.010344,,,,
1990,MDG,0.012412,,,,
1991,MDG,0.013632,,,,
1992,MDG,0.01275,,,,
1993,MDG,0.015264,,,,
1994,MDG,0.02538,,,,
1995,MDG,0.02526,,,,
1996,MDG,0.0336,,,,
1997,MDG,0.05028,,,,
1998,MDG,0.018392,,,,
1999,MDG,0.019182,,,,
2000,MDG,0.021165,,,,
2001,MDG,0.021632,,,,
2002,MDG,0.01456,,,,
2003,MDG,0.03328,,,,
2004,MDG,0.05421,,,,
2005,MDG,0.06255,,,,
2006,MDG,0.0597,,,,
2007,MDG,0.10287,,,,
2008,MDG,0.06016,,,,
2009,MDG,0.04956,,,,
2010,MDG,0.05824,,,,
2011,MDG,0.0708,,,,
2012,MDG,0.08142,,,,
2013,MDG,0.07797,,,,
2014,MDG,0.0498,,,,
2015,MDG,0.0531,,,,
2016,MDG,0.0603575,,,,
2017,MDG,0.0720146,,,,
2018,MDG,0.0834943,,,,
2019,MDG,0.0844541,,,,
2020,MDG,0.0854139,,,,
1970,MEX,3.59138,,,,
1971,MEX,3.69232,,,,
1972,MEX,4.27875,,,,
1973,MEX,4.82112,,,,
1974,MEX,5.1788,,,,
1975,MEX,5.3872,,,,
1976,MEX,6.0706,,,,
1977,MEX,6.3308,,,,
1978,MEX,6.7166,,,,
1979,MEX,7.2534,,,,
1980,MEX,7.6752,,,,
1981,MEX,8.463,,,,
1982,MEX,8.9359,,,,
1983,MEX,8.004,,,,
1984,MEX,8.5459,,,,
1985,MEX,9.2365,,,,
1986,MEX,8.9496,,,,
1987,MEX,10.5515,,,,
1988,MEX,10.5256,,,,
1989,MEX,10.7448,,,,
1990,MEX,10.8927,,,,
1991,MEX,10.9872,,,,
1992,MEX,11.6801,,,,
1993,MEX,12.2262,,,,
1994,MEX,13.3036,,,,
1995,MEX,10.5248,,,,
1996,MEX,10.4394,,,,
1997,MEX,11.165,,,,
1998,MEX,11.1077,,,,
1999,MEX,11.6424,,,,
2000,MEX,12.3947,,,,
2001,MEX,12.4548,,,,
2002,MEX,12.859,,,,
2003,MEX,12.8352,,,,
2004,MEX,13.265,,,,
2005,MEX,14.1,,,,
2006,MEX,15.6348,,,,
2007,MEX,15.3439,,,,
2008,MEX,13.5786,,,,
2009,MEX,13.024,,,,
2010,MEX,12.8696,,,,
2011,MEX,13.5228,,,,
2012,MEX,13.5328,,,,
2013,MEX,11.4566,,,,
2014,MEX,11.6012,,,,
2015,MEX,12.7554,,,,
2016,MEX,14.6332,,,,
2017,MEX,15.6854,,,,
2018,MEX,18.2393,,,,
2019,MEX,18.449,,,,
2020,MEX,18.6586,,,,
1970,MKD,0.19266,,,,
1971,MKD,0.2156,,,,
1972,MKD,0.24786,,,,
1973,MKD,0.2651,,,,
1974,MKD,0.28143,,,,
1975,MKD,0.296571,,,,
1976,MKD,0.317044,,,,
1977,MKD,0.33015,,,,
1978,MKD,0.355892,,,,
1979,MKD,0.38388,,,,
1980,MKD,0.389624,,,,
1981,MKD,0.389732,,,,
1982,MKD,0.38359,,,,
1983,MKD,0.308259,,,,
1984,MKD,0.312455,,,,
1985,MKD,0.296856,,,,
1986,MKD,0.2967,,,,
1987,MKD,0.318648,,,,
1988,MKD,0.330363,,,,
1989,MKD,0.322211,,,,
1990,MKD,0.265185,,,,
1991,MKD,0.250884,,,,
1992,MKD,0.212592,,,,
1993,MKD,0.20459,,,,
1994,MKD,0.198774,,,,
1995,MKD,0.212861,,,,
1996,MKD,0.199346,,,,
1997,MKD,0.202,,,,
1998,MKD,0.185322,,,,
1999,MKD,0.20852,,,,
2000,MKD,0.233415,,,,
2001,MKD,0.25011,,,,
2002,MKD,0.2364,,,,
2003,MKD,0.300288,,,,
2004,MKD,0.31816,,,,
2005,MKD,0.341495,,,,
2006,MKD,0.347424,,,,
2007,MKD,0.36288,,,,
2008,MKD,0.35266,,,,
2009,MKD,0.347238,,,,
2010,MKD,0.32718,,,,
2011,MKD,0.376704,,,,
2012,MKD,0.259935,,,,
2013,MKD,0.31536,,,,
2014,MKD,0.30294,,,,
2015,MKD,0.287616,,,,
2016,MKD,0.339159,,,,
2017,MKD,0.358484,,,,
2018,MKD,0.366061,,,,
2019,MKD,0.35621,,,,
2020,MKD,0.360257,,,,
1970,MLI,0.018772,,,,
1971,MLI,0.0171808,,,,
1972,MLI,0.0204859,,,,
1973,MLI,0.0237474,,,,
1974,MLI,0.0202238,,,,
1975,MLI,0.0234416,,,,
1976,MLI,0.0180606,,,,
1977,MLI,0.0165256,,,,
1978,MLI,0.0159474,,,,
1979,MLI,0.0125798,,,,
1980,MLI,0.009256,,,,
1981,MLI,0.0160732,,,,
1982,MLI,0.0123031,,,,
1983,MLI,0.00904206,,,,
1984,MLI,0.0112134,,,,
1985,MLI,0.00845446,,,,
1986,MLI,0.00882812,,,,
1987,MLI,0.00963248,,,,
1988,MLI,0.0108569,,,,
1990,MLI,0.00170857,,,,
1991,MLI,0.00468609,,,,
1992,MLI,0.00679798,,,,
1993,MLI,0.00593234,,,,
1994,MLI,0.0058742,,,,
1995,MLI,0.0054791,,,,
1996,MLI,0.00504402,,,,
1997,MLI,0.004192,,,,
2013,MLI,0.149121,,,,
2014,MLI,0.219296,,,,
2015,MLI,0.222973,,,,
2016,MLI,0.226331,,,,
2017,MLI,0.227657,,,,
2018,MLI,0.238498,,,,
2019,MLI,0.241239,,,,
2020,MLI,0.24398,,,,
1970,MMR,0.077064,,,,
1971,MMR,0.097318,,,,
1972,MMR,0.105716,,,,
1973,MMR,0.095342,,,,
1974,MMR,0.084968,,,,
1975,MMR,0.090896,,,,
1976,MMR,0.115102,,,,
1977,MMR,0.132886,,,,
1978,MMR,0.125476,,,,
1979,MMR,0.193154,,,,
1980,MMR,0.190684,,,,
1981,MMR,0.156598,,,,
1982,MMR,0.17028,,,,
1983,MMR,0.16533,,,,
1984,MMR,0.15345,,,,
1985,MMR,0.212784,,,,
1986,MMR,0.220224,,,,
1987,MMR,0.193333,,,,
1988,MMR,0.173453,,,,
1989,MMR,0.219177,,,,
1990,MMR,0.20916,,,,
1991,MMR,0.222386,,,,
1992,MMR,0.239304,,,,
1993,MMR,0.2044,,,,
1994,MMR,0.246132,,,,
1995,MMR,0.273,,,,
1996,MMR,0.26462,,,,
1997,MMR,0.272964,,,,
1998,MMR,0.194545,,,,
1999,MMR,0.181844,,,,
2000,MMR,0.213006,,,,
2001,MMR,0.200718,,,,
2002,MMR,0.24492,,,,
2003,MMR,0.291148,,,,
2004,MMR,0.257943,,,,
2005,MMR,0.263898,,,,
2006,MMR,0.28272,,,,
2007,MMR,0.305824,,,,
2008,MMR,0.319072,,,,
2009,MMR,0.30753,,,,
2010,MMR,0.229086,,,,
2011,MMR,0.22596,,,,
2012,MMR,0.3688,,,,
2013,MMR,0.431585,,,,
2014,MMR,0.509679,,,,
2015,MMR,0.383732,,,,
2016,MMR,1.06034,,,,
2017,MMR,2.31708,,,,
2018,MMR,1.70376,,,,
2019,MMR,1.72335,,,,
2020,MMR,1.74293,,,,
1970,MNG,0.047424,,,,
1971,MNG,0.046455,,,,
1972,MNG,0.068244,,,,
1973,MNG,0.069788,,,,
1974,MNG,0.080883,,,,
1975,MNG,0.074412,,,,
1976,MNG,0.075469,,,,
1977,MNG,0.0458,,,,
1978,MNG,0.075032,,,,
1979,MNG,0.082695,,,,
1980,MNG,0.078676,,,,
1981,MNG,0.046322,,,,
1982,MNG,0.077149,,,,
1983,MNG,0.07029,,,,
1984,MNG,0.059361,,,,
1985,MNG,0.062665,,,,
1986,MNG,0.17425,,,,
1987,MNG,0.219105,,,,
1988,MNG,0.200298,,,,
1989,MNG,0.202122,,,,
1990,MNG,0.19839,,,,
1991,MNG,0.088303,,,,
1992,MNG,0.05187,,,,
1993,MNG,0.032062,,,,
1994,MNG,0.033626,,,,
1995,MNG,0.042728,,,,
1996,MNG,0.041658,,,,
1997,MNG,0.044016,,,,
1998,MNG,0.042946,,,,
1999,MNG,0.04108,,,,
2000,MNG,0.03634,,,,
2001,MNG,0.026588,,,,
2002,MNG,0.057128,,,,
2003,MNG,0.061722,,,,
2004,MNG,0.023374,,,,
2005,MNG,0.041664,,,,
2006,MNG,0.051747,,,,
2007,MNG,0.0657,,,,
2008,MNG,0.096302,,,,
2009,MNG,0.08037,,,,
2010,MNG,0.106267,,,,
2011,MNG,0.139302,,,,
2012,MNG,0.108888,,,,
2013,MNG,0.108003,,,,
2014,MNG,0.170565,,,,
2015,MNG,0.17015,,,,
2016,MNG,0.177542,,,,
2017,MNG,0.291785,,,,
2018,MNG,0.396482,,,,
2019,MNG,0.401039,,,,
2020,MNG,0.405596,,,,
1970,MOZ,0.194636,,,,
1971,MOZ,0.206711,,,,
1972,MOZ,0.228384,,,,
1973,MOZ,0.296335,,,,
1974,MOZ,0.22413,,,,
1975,MOZ,0.123324,,,,
1976,MOZ,0.10355,,,,
1977,MOZ,0.152456,,,,
1978,MOZ,0.153363,,,,
1979,MOZ,0.127684,,,,
1980,MOZ,0.109268,,,,
1981,MOZ,0.119799,,,,
1982,MOZ,0.12312,,,,
1983,MOZ,0.084976,,,,
1984,MOZ,0.047145,,,,
1985,MOZ,0.034265,,,,
1986,MOZ,0.032266,,,,
1987,MOZ,0.031974,,,,
1988,MOZ,0.02784,,,,
1989,MOZ,0.034049,,,,
1990,MOZ,0.03424,,,,
1991,MOZ,0.026838,,,,
1992,MOZ,0.031025,,,,
1993,MOZ,0.02544,,,,
1994,MOZ,0.026226,,,,
1995,MOZ,0.061466,,,,
1996,MOZ,0.0756,,,,
1997,MOZ,0.09218,,,,
1998,MOZ,0.088616,,,,
1999,MOZ,0.090072,,,,
2000,MOZ,0.11205,,,,
2001,MOZ,0.11024,,,,
2002,MOZ,0.11856,,,,
2003,MOZ,0.150592,,,,
2004,MOZ,0.15429,,,,
2005,MOZ,0.20433,,,,
2006,MOZ,0.2388,,,,
2007,MOZ,0.3048,,,,
2008,MOZ,0.279744,,,,
2009,MOZ,0.275058,,,,
2010,MOZ,0.321776,,,,
2011,MOZ,0.345504,,,,
2012,MOZ,0.419136,,,,
2013,MOZ,0.440361,,,,
2014,MOZ,0.501984,,,,
2015,MOZ,0.56109,,,,
2016,MOZ,0.984229,,,,
2017,MOZ,0.94019,,,,
2018,MOZ,0.954221,,,,
2019,MOZ,0.96519,,,,
2020,MOZ,0.976156,,,,
1970,MRT,0.0249964,,,,
1971,MRT,0.0264158,,,,
1972,MRT,0.0286944,,,,
1973,MRT,0.0297305,,,,
1974,MRT,0.0297394,,,,
1975,MRT,0.0294926,,,,
1976,MRT,0.030685,,,,
1977,MRT,0.0321432,,,,
1978,MRT,0.0338618,,,,
1979,MRT,0.0346238,,,,
1980,MRT,0.0344935,,,,
1981,MRT,0.0343332,,,,
1982,MRT,0.0341544,,,,
1983,MRT,0.0348944,,,,
1984,MRT,0.0356955,,,,
1985,MRT,0.0360005,,,,
1986,MRT,0.03757,,,,
1987,MRT,0.03723,,,,
1988,MRT,0.0348,,,,
1989,MRT,0.0380573,,,,
1990,MRT,0.041302,,,,
1991,MRT,0.04473,,,,
1992,MRT,0.05185,,,,
1993,MRT,0.047064,,,,
1994,MRT,0.158202,,,,
1995,MRT,0.157875,,,,
1996,MRT,0.042,,,,
1997,MRT,0.03352,,,,
1998,MRT,0.0418,,,,
1999,MRT,0.0417,,,,
2000,MRT,0.04565,,,,
2001,MRT,0.0832,,,,
2002,MRT,0.0832,,,,
2003,MRT,0.0832,,,,
2004,MRT,0.1251,,,,
2005,MRT,0.1251,,,,
2006,MRT,0.148852,,,,
2007,MRT,0.15621,,,,
2008,MRT,0.121072,,,,
2009,MRT,0.114696,,,,
2010,MRT,0.200928,,,,
2011,MRT,0.20001,,,,
2012,MRT,0.22302,,,,
2013,MRT,0.23391,,,,
2014,MRT,0.28884,,,,
2015,MRT,0.30444,,,,
2016,MRT,0.253501,,,,
2017,MRT,0.256052,,,,
2018,MRT,0.266387,,,,
2019,MRT,0.269448,,,,
2020,MRT,0.27251,,,,
1970,MTQ,0.0484614,,,,
1971,MTQ,0.051064,,,,
1972,MTQ,0.055746,,,,
1973,MTQ,0.057834,,,,
1974,MTQ,0.05808,,,,
1975,MTQ,0.05772,,,,
1976,MTQ,0.05975,,,,
1977,MTQ,0.062832,,,,
1978,MTQ,0.06622,,,,
1979,MTQ,0.067824,,,,
1980,MTQ,0.08424,,,,
1981,MTQ,0.0837,,,,
1982,MTQ,0.096304,,,,
1983,MTQ,0.09522,,,,
1984,MTQ,0.086373,,,,
1985,MTQ,0.086905,,,,
1986,MTQ,0.094468,,,,
1987,MTQ,0.099229,,,,
1988,MTQ,0.110162,,,,
1989,MTQ,0.108336,,,,
1990,MTQ,0.122157,,,,
1991,MTQ,0.126876,,,,
1992,MTQ,0.112922,,,,
1993,MTQ,0.099684,,,,
1994,MTQ,0.097251,,,,
1995,MTQ,0.0936,,,,
1996,MTQ,0.09042,,,,
1997,MTQ,0.08932,,,,
1998,MTQ,0.08822,,,,
1999,MTQ,0.08712,,,,
2000,MTQ,0.08602,,,,
2001,MTQ,0.09894,,,,
2002,MTQ,0.085085,,,,
2003,MTQ,0.08404,,,,
2004,MTQ,0.08338,,,,
2005,MTQ,0.08272,,,,
2006,MTQ,0.08514,,,,
2007,MTQ,0.08294,,,,
2008,MTQ,0.0549,,,,
2009,MTQ,0.0555,,,,
2010,MTQ,0.05595,,,,
2011,MTQ,0.0573,,,,
2012,MTQ,0.0561,,,,
2013,MTQ,0.0576,,,,
2014,MTQ,0.0576,,,,
2015,MTQ,0.0579,,,,
2016,MTQ,0.0571236,,,,
2017,MTQ,0.0571374,,,,
2018,MTQ,0.0565648,,,,
2019,MTQ,0.057215,,,,
2020,MTQ,0.0578651,,,,
1970,MWI,0.034086,,,,
1971,MWI,0.030442,,,,
1972,MWI,0.036112,,,,
1973,MWI,0.043165,,,,
1974,MWI,0.039524,,,,
1975,MWI,0.049712,,,,
1976,MWI,0.040375,,,,
1977,MWI,0.044368,,,,
1978,MWI,0.050652,,,,
1979,MWI,0.052658,,,,
1980,MWI,0.042596,,,,
1981,MWI,0.035802,,,,
1982,MWI,0.024168,,,,
1983,MWI,0.03164,,,,
1984,MWI,0.03143,,,,
1985,MWI,0.02759,,,,
1986,MWI,0.030498,,,,
1987,MWI,0.03285,,,,
1988,MWI,0.02697,,,,
1989,MWI,0.034049,,,,
1990,MWI,0.043228,,,,
1991,MWI,0.047712,,,,
1992,MWI,0.0459,,,,
1993,MWI,0.049608,,,,
1994,MWI,0.051606,,,,
1995,MWI,0.05052,,,,
1996,MWI,0.03822,,,,
1997,MWI,0.073744,,,,
1998,MWI,0.056012,,,,
1999,MWI,0.077979,,,,
2000,MWI,0.06474,,,,
2001,MWI,0.075296,,,,
2002,MWI,0.072384,,,,
2003,MWI,0.009984,,,,
2004,MWI,0.05004,,,,
2005,MWI,0.069222,,,,
2006,MWI,0.074824,,,,
2007,MWI,0.070485,,,,
2008,MWI,0.089112,,,,
2009,MWI,0.082128,,,,
2010,MWI,0.068432,,,,
2011,MWI,0.071862,,,,
2012,MWI,0.08496,,,,
2013,MWI,0.07797,,,,
2014,MWI,0.08964,,,,
2015,MWI,0.09912,,,,
2016,MWI,0.169001,,,,
2017,MWI,0.0844171,,,,
2018,MWI,0.0922413,,,,
2019,MWI,0.0933017,,,,
2020,MWI,0.0943617,,,,
1970,MYS,0.50882,,,,
1971,MYS,0.5434,,,,
1972,MYS,0.57304,,,,
1973,MYS,0.63232,,,,
1974,MYS,0.67184,,,,
1975,MYS,0.7163,,,,
1976,MYS,0.85956,,,,
1977,MYS,0.87932,,,,
1978,MYS,1.0868,,,,
1979,MYS,1.12138,,,,
1980,MYS,1.1609,,,,
1981,MYS,1.39802,,,,
1982,MYS,1.5444,,,,
1983,MYS,1.59885,,,,
1984,MYS,1.71765,,,,
1985,MYS,1.55248,,,,
1986,MYS,1.77072,,,,
1987,MYS,1.65004,,,,
1988,MYS,1.91842,,,,
1989,MYS,2.38063,,,,
1990,MYS,2.92824,,,,
1991,MYS,3.7399,,,,
1992,MYS,4.24359,,,,
1993,MYS,4.4968,,,,
1994,MYS,5.12388,,,,
1995,MYS,5.564,,,,
1996,MYS,6.4452,,,,
1997,MYS,6.7183,,,,
1998,MYS,5.5432,,,,
1999,MYS,5.4338,,,,
2000,MYS,6.1788,,,,
2001,MYS,7.3278,,,,
2002,MYS,7.436,,,,
2003,MYS,8.7548,,,,
2004,MYS,7.8029,,,,
2005,MYS,8.6994,,,,
2006,MYS,9.1264,,,,
2007,MYS,9.8085,,,,
2008,MYS,9.2512,,,,
2009,MYS,8.9505,,,,
2010,MYS,8.4779,,,,
2011,MYS,8.90316,,,,
2012,MYS,8.6904,,,,
2013,MYS,8.26094,,,,
2014,MYS,9.39636,,,,
2015,MYS,9.58748,,,,
2016,MYS,9.39577,,,,
2017,MYS,7.94909,,,,
2018,MYS,8.19116,,,,
2019,MYS,8.28532,,,,
2020,MYS,8.37947,,,,
1996,NAM,0.021,,,,
1997,NAM,0.0419,,,,
1998,NAM,0.0627,,,,
2010,NAM,0.00182,,,,
2011,NAM,0.13806,,,,
2012,NAM,0.177354,,,,
2013,NAM,0.224418,,,,
2014,NAM,0.242692,,,,
2015,NAM,0.281784,,,,
2016,NAM,0.313054,,,,
2017,NAM,0.312063,,,,
2018,NAM,0.310122,,,,
2019,NAM,0.313687,,,,
2020,NAM,0.317251,,,,
1972,NCL,0.02717,,,,
1973,NCL,0.026182,,,,
1974,NCL,0.032604,,,,
1975,NCL,0.028652,,,,
1976,NCL,0.026676,,,,
1977,NCL,0.023712,,,,
1978,NCL,0.025194,,,,
1979,NCL,0.028158,,,,
1980,NCL,0.026182,,,,
1981,NCL,0.022724,,,,
1982,NCL,0.024255,,,,
1983,NCL,0.020295,,,,
1984,NCL,0.020295,,,,
1985,NCL,0.015376,,,,
1986,NCL,0.01984,,,,
1987,NCL,0.028826,,,,
1988,NCL,0.031311,,,,
1989,NCL,0.033299,,,,
1990,NCL,0.031872,,,,
1991,NCL,0.034136,,,,
1992,NCL,0.04563,,,,
1993,NCL,0.0511,,,,
1994,NCL,0.050052,,,,
1995,NCL,0.04992,,,,
1996,NCL,0.0524,,,,
1997,NCL,0.0529,,,,
2000,NCL,0.0542,,,,
2001,NCL,0.049383,,,,
2002,NCL,0.052,,,,
2003,NCL,0.0509,,,,
2004,NCL,0.0497,,,,
2005,NCL,0.057834,,,,
2006,NCL,0.065968,,,,
2007,NCL,0.067402,,,,
2008,NCL,0.064664,,,,
2009,NCL,0.063342,,,,
2010,NCL,0.06864,,,,
2011,NCL,0.06132,,,,
2012,NCL,0.05,,,,
2013,NCL,0.045815,,,,
2014,NCL,0.041022,,,,
2015,NCL,0.043456,,,,
2016,NCL,0.0471261,,,,
2017,NCL,0.0439737,,,,
2018,NCL,0.035222,,,,
2019,NCL,0.0356268,,,,
2020,NCL,0.0360317,,,,
1970,NER,0.016302,,,,
1971,NER,0.012275,,,,
1972,NER,0.016104,,,,
1973,NER,0.01455,,,,
1974,NER,0.00964,,,,
1975,NER,0.008126,,,,
1976,NER,0.016625,,,,
1977,NER,0.016992,,,,
1978,NER,0.019229,,,,
1979,NER,0.015844,,,,
1980,NER,0.018983,,,,
1981,NER,0.018819,,,,
1982,NER,0.016416,,,,
1983,NER,0.01356,,,,
1984,NER,0.017062,,,,
1985,NER,0.01691,,,,
1986,NER,0.011492,,,,
1987,NER,0.012702,,,,
1988,NER,0.0174,,,,
1989,NER,0.011637,,,,
1990,NER,0.00856,,,,
1991,NER,0.00852,,,,
1992,NER,0.012325,,,,
1993,NER,0.012296,,,,
1994,NER,0.01269,,,,
1995,NER,0.01263,,,,
1996,NER,0.01218,,,,
1997,NER,0.01257,,,,
1998,NER,0.01254,,,,
1999,NER,0.01251,,,,
2000,NER,0.0166,,,,
2001,NER,0.019552,,,,
2002,NER,0.022464,,,,
2003,NER,0.02288,,,,
2004,NER,0.022935,,,,
2005,NER,0.0246864,,,,
2006,NER,0.0331932,,,,
2007,NER,0.023622,,,,
2008,NER,0.021056,,,,
2009,NER,0.014868,,,,
2010,NER,0.011648,,,,
2011,NER,0.025842,,,,
2012,NER,0.02655,,,,
2013,NER,0.009831,,,,
2014,NER,0.006972,,,,
2015,NER,0.018054,,,,
2016,NER,0.0205215,,,,
2017,NER,0.0204041,,,,
2018,NER,0.0206748,,,,
2019,NER,0.0209124,,,,
2020,NER,0.0211501,,,,
1970,NGA,0.328016,,,,
1971,NGA,0.55974,,,,
1972,NGA,0.59536,,,,
1973,NGA,0.59655,,,,
1974,NGA,0.5784,,,,
1975,NGA,0.57838,,,,
1976,NGA,0.61275,,,,
1977,NGA,0.59472,,,,
1978,NGA,0.60501,,,,
1979,NGA,0.77356,,,,
1980,NGA,0.79173,,,,
1981,NGA,1.17963,,,,
1982,NGA,1.37256,,,,
1983,NGA,1.24752,,,,
1984,NGA,0.97882,,,,
1985,NGA,1.49075,,,,
1986,NGA,1.60004,,,,
1987,NGA,1.35342,,,,
1988,NGA,1.7487,,,,
1989,NGA,1.82313,,,,
1990,NGA,1.27116,,,,
1991,NGA,1.45692,,,,
1992,NGA,1.43225,,,,
1993,NGA,1.378,,,,
1994,NGA,0.54144,,,,
1995,NGA,0.66097,,,,
1996,NGA,1.071,,,,
1997,NGA,1.05588,,,,
1998,NGA,1.1286,,,,
1999,NGA,1.0425,,,,
2000,NGA,1.0375,,,,
2001,NGA,0.9984,,,,
2002,NGA,0.8736,,,,
2003,NGA,0.9568,,,,
2004,NGA,0.9591,,,,
2005,NGA,1.1259,,,,
2006,NGA,1.3134,,,,
2007,NGA,1.7907,,,,
2008,NGA,3.76,,,,
2009,NGA,3.54,,,,
2010,NGA,3.64,,,,
2011,NGA,4.248,,,,
2012,NGA,5.664,,,,
2013,NGA,6.78,,,,
2014,NGA,6.64,,,,
2015,NGA,7.434,,,,
2016,NGA,8.85243,,,,
2017,NGA,7.60154,,,,
2018,NGA,8.34943,,,,
2019,NGA,8.44541,,,,
2020,NGA,8.54139,,,,
1970,NIC,0.048412,,,,
1971,NIC,0.048609,,,,
1972,NIC,0.057702,,,,
1973,NIC,0.093312,,,,
1974,NIC,0.114224,,,,
1975,NIC,0.085137,,,,
1976,NIC,0.108028,,,,
1977,NIC,0.107576,,,,
1978,NIC,0.094127,,,,
1979,NIC,0.040506,,,,
1980,NIC,0.072072,,,,
1981,NIC,0.118575,,,,
1982,NIC,0.08334,,,,
1983,NIC,0.13708,,,,
1984,NIC,0.12796,,,,
1985,NIC,0.111475,,,,
1986,NIC,0.128368,,,,
