year,year_max,geo,disagg,value,projections,benchmark_low,benchmark_mid,benchmark_high
2004,2007,NIC,Total ,165.3599715,,,,
2008,2011,NIC,Total ,193.6245851,,,,
2012,2015,NIC,Total ,222.9889866,,,,
2016,2019,NIC,Total ,241.735376,,,,
2004,2007,NIC,Expansion,29.26665234,,,,
2008,2011,NIC,Expansion,61.47111137,,,,
2012,2015,NIC,Expansion,90.20894469,,,,
2016,2019,NIC,Expansion,112.1595982,,,,
2004,2007,NIC,Liberated ,24.20673025,,,,
2008,2011,NIC,Liberated ,28.14657568,,,,
2012,2015,NIC,Liberated ,27.52000753,,,,
2016,2019,NIC,Liberated ,30.72427161,,,,
2004,2007,NIC,Stable ,136.0933192,,,,
2008,2011,NIC,Stable ,132.1534738,,,,
2012,2015,NIC,Stable ,132.7800419,,,,
2016,2019,NIC,Stable ,129.5757778,,,,
2000,2003,NLD,Total ,1003.773615,,,,
2004,2007,NLD,Total ,983.0913368,,,,
2008,2011,NLD,Total ,974.8559455,,,,
2012,2015,NLD,Total ,972.5141958,,,,
2016,2019,NLD,Total ,969.8485509,,,,
2004,2007,NLD,Expansion,75.14307946,,,,
2008,2011,NLD,Expansion,121.7665806,,,,
2012,2015,NLD,Expansion,148.6978964,,,,
2016,2019,NLD,Expansion,184.1097117,,,,
2004,2007,NLD,Liberated ,95.82535812,,,,
2008,2011,NLD,Liberated ,150.6842505,,,,
2012,2015,NLD,Liberated ,179.9573161,,,,
2016,2019,NLD,Liberated ,218.0347762,,,,
2004,2007,NLD,Stable ,907.9482573,,,,
2008,2011,NLD,Stable ,853.0893649,,,,
2012,2015,NLD,Stable ,823.8162994,,,,
2016,2019,NLD,Stable ,785.7388392,,,,
2000,2003,NOR,Total ,420.995627,,,,
2004,2007,NOR,Total ,422.0898357,,,,
2008,2011,NOR,Total ,426.1352945,,,,
2012,2015,NOR,Total ,433.5576997,,,,
2016,2019,NOR,Total ,442.626787,,,,
2004,2007,NOR,Expansion,27.31823549,,,,
2008,2011,NOR,Expansion,42.25871376,,,,
2012,2015,NOR,Expansion,53.26499021,,,,
2016,2019,NOR,Expansion,69.22078809,,,,
2004,2007,NOR,Liberated ,26.2240268,,,,
2008,2011,NOR,Liberated ,37.11904628,,,,
2012,2015,NOR,Liberated ,40.7029175,,,,
2016,2019,NOR,Liberated ,47.58962816,,,,
2004,2007,NOR,Stable ,394.7716002,,,,
2008,2011,NOR,Stable ,383.8765808,,,,
2012,2015,NOR,Stable ,380.2927095,,,,
2016,2019,NOR,Stable ,373.4059989,,,,
2000,2003,NPL,Total ,1621.213564,,,,
2004,2007,NPL,Total ,1671.303225,,,,
2008,2011,NPL,Total ,1720.898141,,,,
2012,2015,NPL,Total ,1763.308288,,,,
2016,2019,NPL,Total ,1827.278425,,,,
2004,2007,NPL,Expansion,91.99225863,,,,
2008,2011,NPL,Expansion,157.5108938,,,,
2012,2015,NPL,Expansion,210.0731993,,,,
2016,2019,NPL,Expansion,287.2713094,,,,
2004,2007,NPL,Liberated ,41.90259776,,,,
2008,2011,NPL,Liberated ,57.82631683,,,,
2012,2015,NPL,Liberated ,67.97847529,,,,
2016,2019,NPL,Liberated ,81.20644888,,,,
2004,2007,NPL,Stable ,1579.310966,,,,
2008,2011,NPL,Stable ,1563.387247,,,,
2012,2015,NPL,Stable ,1553.235089,,,,
2016,2019,NPL,Stable ,1540.007115,,,,
2000,2003,NZL,Total ,463.6296783,,,,
2004,2007,NZL,Total ,453.9619304,,,,
2008,2011,NZL,Total ,518.4588096,,,,
2012,2015,NZL,Total ,527.2244855,,,,
2016,2019,NZL,Total ,547.7685206,,,,
2004,2007,NZL,Expansion,104.1179842,,,,
2008,2011,NZL,Expansion,202.1342315,,,,
2012,2015,NZL,Expansion,236.2909847,,,,
2016,2019,NZL,Expansion,264.6677039,,,,
2004,2007,NZL,Liberated ,113.7857322,,,,
2008,2011,NZL,Liberated ,147.3051003,,,,
2012,2015,NZL,Liberated ,172.6961775,,,,
2016,2019,NZL,Liberated ,180.5288616,,,,
2004,2007,NZL,Stable ,349.8439462,,,,
2008,2011,NZL,Stable ,316.324578,,,,
2012,2015,NZL,Stable ,290.9335008,,,,
2016,2019,NZL,Stable ,283.1008167,,,,
2000,2003,OMN,Total ,13.4996695,,,,
2004,2007,OMN,Total ,13.9530028,,,,
2008,2011,OMN,Total ,16.10620025,,,,
2012,2015,OMN,Total ,22.86236208,,,,
2016,2019,OMN,Total ,30.40350873,,,,
2004,2007,OMN,Expansion,2.792074907,,,,
2008,2011,OMN,Expansion,6.130466248,,,,
2012,2015,OMN,Expansion,13.31883311,,,,
2016,2019,OMN,Expansion,21.16274334,,,,
2004,2007,OMN,Liberated ,2.338741601,,,,
2008,2011,OMN,Liberated ,3.523935495,,,,
2012,2015,OMN,Liberated ,3.956140524,,,,
2016,2019,OMN,Liberated ,4.258904107,,,,
2004,2007,OMN,Stable ,11.16092789,,,,
2008,2011,OMN,Stable ,9.975734001,,,,
2012,2015,OMN,Stable ,9.543528972,,,,
2016,2019,OMN,Stable ,9.240765389,,,,
2000,2003,PAK,Total ,16976.95453,,,,
2004,2007,PAK,Total ,17831.35439,,,,
2008,2011,PAK,Total ,18239.42168,,,,
2012,2015,PAK,Total ,18554.74052,,,,
2016,2019,PAK,Total ,18906.16094,,,,
2004,2007,PAK,Expansion,1072.313108,,,,
2008,2011,PAK,Expansion,1641.031621,,,,
2012,2015,PAK,Expansion,2050.572892,,,,
2016,2019,PAK,Expansion,2526.385976,,,,
2004,2007,PAK,Liberated ,217.9132445,,,,
2008,2011,PAK,Liberated ,378.5644682,,,,
2012,2015,PAK,Liberated ,472.7869026,,,,
2016,2019,PAK,Liberated ,597.1795717,,,,
2004,2007,PAK,Stable ,16759.04129,,,,
2008,2011,PAK,Stable ,16598.39006,,,,
2012,2015,PAK,Stable ,16504.16763,,,,
2016,2019,PAK,Stable ,16379.77496,,,,
2000,2003,PAN,Total ,34.61509356,,,,
2004,2007,PAN,Total ,29.18003864,,,,
2008,2011,PAN,Total ,45.35783798,,,,
2012,2015,PAN,Total ,79.9834981,,,,
2016,2019,PAN,Total ,121.3191594,,,,
2004,2007,PAN,Expansion,5.18191187,,,,
2008,2011,PAN,Expansion,23.25610099,,,,
2012,2015,PAN,Expansion,55.93583385,,,,
2016,2019,PAN,Expansion,96.81521318,,,,
2004,2007,PAN,Liberated ,10.61696679,,,,
2008,2011,PAN,Liberated ,12.51335657,,,,
2012,2015,PAN,Liberated ,10.56742931,,,,
2016,2019,PAN,Liberated ,10.11114736,,,,
2004,2007,PAN,Stable ,23.99812677,,,,
2008,2011,PAN,Stable ,22.10173699,,,,
2012,2015,PAN,Stable ,24.04766425,,,,
2016,2019,PAN,Stable ,24.5039462,,,,
2000,2003,PER,Total ,745.78787,,,,
2004,2007,PER,Total ,794.5000732,,,,
2008,2011,PER,Total ,853.0087484,,,,
2012,2015,PER,Total ,950.7673246,,,,
2016,2019,PER,Total ,1086.575287,,,,
2004,2007,PER,Expansion,108.0242499,,,,
2008,2011,PER,Expansion,192.8306149,,,,
2012,2015,PER,Expansion,303.3233799,,,,
2016,2019,PER,Expansion,458.1360342,,,,
2004,2007,PER,Liberated ,59.31204666,,,,
2008,2011,PER,Liberated ,85.60973648,,,,
2012,2015,PER,Liberated ,98.34392535,,,,
2016,2019,PER,Liberated ,117.3486172,,,,
2004,2007,PER,Stable ,686.4758233,,,,
2008,2011,PER,Stable ,660.1781335,,,,
2012,2015,PER,Stable ,647.4439446,,,,
2016,2019,PER,Stable ,628.4392528,,,,
2000,2003,PHL,Total ,3156.931424,,,,
2004,2007,PHL,Total ,3223.585753,,,,
2008,2011,PHL,Total ,3286.491618,,,,
2012,2015,PHL,Total ,3486.373567,,,,
2016,2019,PHL,Total ,3667.865489,,,,
2004,2007,PHL,Expansion,242.6342417,,,,
2008,2011,PHL,Expansion,368.0015348,,,,
2012,2015,PHL,Expansion,571.2860309,,,,
2016,2019,PHL,Expansion,784.384656,,,,
2004,2007,PHL,Liberated ,175.9799123,,,,
2008,2011,PHL,Liberated ,238.4413403,,,,
2012,2015,PHL,Liberated ,241.843887,,,,
2016,2019,PHL,Liberated ,273.4505908,,,,
2004,2007,PHL,Stable ,2980.951511,,,,
2008,2011,PHL,Stable ,2918.490083,,,,
2012,2015,PHL,Stable ,2915.087537,,,,
2016,2019,PHL,Stable ,2883.480833,,,,
2000,2003,PLW,Total ,0.001373553,,,,
2004,2007,PLW,Total ,0.001373553,,,,
2008,2011,PLW,Total ,0.001373553,,,,
2012,2015,PLW,Total ,0.001907694,,,,
2016,2019,PLW,Total ,0.002060311,,,,
2012,2015,PLW,Expansion,0.000534141,,,,
2016,2019,PLW,Expansion,0.000686758,,,,
2004,2007,PLW,Stable ,0.001373553,,,,
2008,2011,PLW,Stable ,0.001373553,,,,
2012,2015,PLW,Stable ,0.001373553,,,,
2016,2019,PLW,Stable ,0.001373553,,,,
2000,2003,PNG,Total ,15.42077062,,,,
2004,2007,PNG,Total ,14.90961092,,,,
2008,2011,PNG,Total ,15.37600806,,,,
2012,2015,PNG,Total ,17.50015382,,,,
2016,2019,PNG,Total ,22.96411354,,,,
2004,2007,PNG,Expansion,3.195276736,,,,
2008,2011,PNG,Expansion,5.412498456,,,,
2012,2015,PNG,Expansion,8.143809058,,,,
2016,2019,PNG,Expansion,13.81494172,,,,
2004,2007,PNG,Liberated ,3.706436439,,,,
2008,2011,PNG,Liberated ,5.457261015,,,,
2012,2015,PNG,Liberated ,6.064425858,,,,
2016,2019,PNG,Liberated ,6.271598805,,,,
2004,2007,PNG,Stable ,11.71433418,,,,
2008,2011,PNG,Stable ,9.963509608,,,,
2012,2015,PNG,Stable ,9.356344765,,,,
2016,2019,PNG,Stable ,9.149171818,,,,
2000,2003,POL,Total ,11612.03417,,,,
2004,2007,POL,Total ,11758.67766,,,,
2008,2011,POL,Total ,11734.4942,,,,
2012,2015,POL,Total ,11861.39722,,,,
2016,2019,POL,Total ,11941.3316,,,,
2004,2007,POL,Expansion,523.4851683,,,,
2008,2011,POL,Expansion,707.7610587,,,,
2012,2015,POL,Expansion,904.8962783,,,,
2016,2019,POL,Expansion,1102.267127,,,,
2004,2007,POL,Liberated ,376.841678,,,,
2008,2011,POL,Liberated ,585.3010219,,,,
2012,2015,POL,Liberated ,655.5332287,,,,
2016,2019,POL,Liberated ,772.9696945,,,,
2004,2007,POL,Stable ,11235.19249,,,,
2008,2011,POL,Stable ,11026.73314,,,,
2012,2015,POL,Stable ,10956.50094,,,,
2016,2019,POL,Stable ,10839.06447,,,,
2000,2003,PRI,Total ,24.95765673,,,,
2004,2007,PRI,Total ,17.51825273,,,,
2008,2011,PRI,Total ,18.36535826,,,,
2012,2015,PRI,Total ,19.8335167,,,,
2016,2019,PRI,Total ,27.02023263,,,,
2004,2007,PRI,Expansion,3.284516947,,,,
2008,2011,PRI,Expansion,6.673262613,,,,
2012,2015,PRI,Expansion,9.267127853,,,,
2016,2019,PRI,Expansion,16.50934576,,,,
2004,2007,PRI,Liberated ,10.72392095,,,,
2008,2011,PRI,Liberated ,13.26556108,,,,
2012,2015,PRI,Liberated ,14.39126788,,,,
2016,2019,PRI,Liberated ,14.44676987,,,,
2004,2007,PRI,Stable ,14.23373578,,,,
2008,2011,PRI,Stable ,11.69209565,,,,
2012,2015,PRI,Stable ,10.56638885,,,,
2016,2019,PRI,Stable ,10.51088686,,,,
2000,2003,PRK,Total ,1727.203813,,,,
2004,2007,PRK,Total ,1765.32744,,,,
2008,2011,PRK,Total ,1804.756485,,,,
2012,2015,PRK,Total ,1880.360417,,,,
2016,2019,PRK,Total ,1929.560425,,,,
2004,2007,PRK,Expansion,116.9969635,,,,
2008,2011,PRK,Expansion,183.5945301,,,,
2012,2015,PRK,Expansion,261.5946089,,,,
2016,2019,PRK,Expansion,323.3852097,,,,
2004,2007,PRK,Liberated ,78.87333698,,,,
2008,2011,PRK,Liberated ,106.0418585,,,,
2012,2015,PRK,Liberated ,108.4380055,,,,
2016,2019,PRK,Liberated ,121.0285979,,,,
2004,2007,PRK,Stable ,1648.330476,,,,
2008,2011,PRK,Stable ,1621.161955,,,,
2012,2015,PRK,Stable ,1618.765808,,,,
2016,2019,PRK,Stable ,1606.175216,,,,
2000,2003,PRT,Total ,702.3643215,,,,
2004,2007,PRT,Total ,624.7475598,,,,
2008,2011,PRT,Total ,594.8218589,,,,
2012,2015,PRT,Total ,591.2380002,,,,
2016,2019,PRT,Total ,662.4524324,,,,
2004,2007,PRT,Expansion,60.72350959,,,,
2008,2011,PRT,Expansion,93.81520724,,,,
2012,2015,PRT,Expansion,117.5288261,,,,
2016,2019,PRT,Expansion,195.4569949,,,,
2004,2007,PRT,Liberated ,138.3402713,,,,
2008,2011,PRT,Liberated ,201.3576698,,,,
2012,2015,PRT,Liberated ,228.6551474,,,,
2016,2019,PRT,Liberated ,235.3688841,,,,
2004,2007,PRT,Stable ,564.0240502,,,,
2008,2011,PRT,Stable ,501.0066517,,,,
2012,2015,PRT,Stable ,473.7091741,,,,
2016,2019,PRT,Stable ,466.9954374,,,,
2000,2003,PRY,Total ,1518.123353,,,,
2004,2007,PRY,Total ,1937.792057,,,,
2008,2011,PRY,Total ,2206.148547,,,,
2012,2015,PRY,Total ,2529.889832,,,,
2016,2019,PRY,Total ,2814.654364,,,,
2004,2007,PRY,Expansion,459.2781026,,,,
2008,2011,PRY,Expansion,748.2516035,,,,
2012,2015,PRY,Expansion,1081.309486,,,,
2016,2019,PRY,Expansion,1371.183713,,,,
2004,2007,PRY,Liberated ,39.60939813,,,,
2008,2011,PRY,Liberated ,60.22640912,,,,
2012,2015,PRY,Liberated ,69.54300697,,,,
2016,2019,PRY,Liberated ,74.65270187,,,,
2004,2007,PRY,Stable ,1478.513955,,,,
2008,2011,PRY,Stable ,1457.896944,,,,
2012,2015,PRY,Stable ,1448.580346,,,,
2016,2019,PRY,Stable ,1443.470651,,,,
2000,2003,PSE,Total ,75.4347387,,,,
2004,2007,PSE,Total ,69.29764649,,,,
2008,2011,PSE,Total ,67.83814651,,,,
2012,2015,PSE,Total ,70.04297665,,,,
2016,2019,PSE,Total ,75.30114272,,,,
2004,2007,PSE,Expansion,3.72231183,,,,
2008,2011,PSE,Expansion,5.816225865,,,,
2012,2015,PSE,Expansion,8.757955827,,,,
2016,2019,PSE,Expansion,15.26870082,,,,
2004,2007,PSE,Liberated ,9.859404036,,,,
2008,2011,PSE,Liberated ,13.41281806,,,,
2012,2015,PSE,Liberated ,14.14971788,,,,
2016,2019,PSE,Liberated ,15.4022968,,,,
2004,2007,PSE,Stable ,65.57533466,,,,
2008,2011,PSE,Stable ,62.02192064,,,,
2012,2015,PSE,Stable ,61.28502083,,,,
2016,2019,PSE,Stable ,60.0324419,,,,
2000,2003,QAT,Total ,2.822413364,,,,
2004,2007,QAT,Total ,2.893672961,,,,
2008,2011,QAT,Total ,3.831876912,,,,
2012,2015,QAT,Total ,4.882908615,,,,
2016,2019,QAT,Total ,6.668508518,,,,
2004,2007,QAT,Expansion,0.851329536,,,,
2008,2011,QAT,Expansion,1.945725306,,,,
2012,2015,QAT,Expansion,3.001438789,,,,
2016,2019,QAT,Expansion,4.751349055,,,,
2004,2007,QAT,Liberated ,0.78006994,,,,
2008,2011,QAT,Liberated ,0.936261758,,,,
2012,2015,QAT,Liberated ,0.940943539,,,,
2016,2019,QAT,Liberated ,0.905253901,,,,
2004,2007,QAT,Stable ,2.042343424,,,,
2008,2011,QAT,Stable ,1.886151606,,,,
2012,2015,QAT,Stable ,1.881469826,,,,
2016,2019,QAT,Stable ,1.917159463,,,,
2000,2003,ROU,Total ,7229.289169,,,,
2004,2007,ROU,Total ,6952.827331,,,,
2008,2011,ROU,Total ,7005.887353,,,,
2012,2015,ROU,Total ,7415.392237,,,,
2016,2019,ROU,Total ,7542.253389,,,,
2004,2007,ROU,Expansion,347.6597488,,,,
2008,2011,ROU,Expansion,569.6765132,,,,
2012,2015,ROU,Expansion,855.7811012,,,,
2016,2019,ROU,Expansion,1037.616311,,,,
2004,2007,ROU,Liberated ,624.1215863,,,,
2008,2011,ROU,Liberated ,793.0783294,,,,
2012,2015,ROU,Liberated ,669.678033,,,,
2016,2019,ROU,Liberated ,724.6520913,,,,
2004,2007,ROU,Stable ,6605.167583,,,,
2008,2011,ROU,Stable ,6436.210839,,,,
2012,2015,ROU,Stable ,6559.611136,,,,
2016,2019,ROU,Stable ,6504.637077,,,,
2000,2003,RUS,Total ,90937.13966,,,,
2004,2007,RUS,Total ,85987.58467,,,,
2008,2011,RUS,Total ,85205.03883,,,,
2012,2015,RUS,Total ,85186.10348,,,,
2016,2019,RUS,Total ,85278.56072,,,,
2004,2007,RUS,Expansion,5332.421478,,,,
2008,2011,RUS,Expansion,8738.71028,,,,
2012,2015,RUS,Expansion,10565.29483,,,,
2016,2019,RUS,Expansion,12686.14889,,,,
2004,2007,RUS,Liberated ,10281.97646,,,,
2008,2011,RUS,Liberated ,14470.81111,,,,
2012,2015,RUS,Liberated ,16316.331,,,,
2016,2019,RUS,Liberated ,18344.72782,,,,
2004,2007,RUS,Stable ,80655.16319,,,,
2008,2011,RUS,Stable ,76466.32855,,,,
2012,2015,RUS,Stable ,74620.80866,,,,
2016,2019,RUS,Stable ,72592.41183,,,,
2000,2003,RWA,Total ,767.3795899,,,,
2004,2007,RWA,Total ,783.3323366,,,,
2008,2011,RWA,Total ,812.1420953,,,,
2012,2015,RWA,Total ,853.4554712,,,,
2016,2019,RWA,Total ,911.2029188,,,,
2004,2007,RWA,Expansion,57.4513677,,,,
2008,2011,RWA,Expansion,100.6232013,,,,
2012,2015,RWA,Expansion,145.7828982,,,,
2016,2019,RWA,Expansion,207.9607338,,,,
2004,2007,RWA,Liberated ,41.49862103,,,,
2008,2011,RWA,Liberated ,55.86069586,,,,
2012,2015,RWA,Liberated ,59.7070169,,,,
2016,2019,RWA,Liberated ,64.13740498,,,,
2004,2007,RWA,Stable ,725.8809689,,,,
2008,2011,RWA,Stable ,711.5188941,,,,
2012,2015,RWA,Stable ,707.672573,,,,
2016,2019,RWA,Stable ,703.2421849,,,,
2000,2003,SAU,Total ,1346.493513,,,,
2004,2007,SAU,Total ,1284.609309,,,,
2008,2011,SAU,Total ,1198.372126,,,,
2012,2015,SAU,Total ,1251.748956,,,,
2016,2019,SAU,Total ,1297.976583,,,,
2004,2007,SAU,Expansion,188.9908599,,,,
2008,2011,SAU,Expansion,290.4135337,,,,
2012,2015,SAU,Expansion,425.9105835,,,,
2016,2019,SAU,Expansion,543.4858643,,,,
2004,2007,SAU,Liberated ,250.8750636,,,,
2008,2011,SAU,Liberated ,438.5349204,,,,
2012,2015,SAU,Liberated ,520.65514,,,,
2016,2019,SAU,Liberated ,592.0027943,,,,
2004,2007,SAU,Stable ,1095.618449,,,,
2008,2011,SAU,Stable ,907.9585923,,,,
2012,2015,SAU,Stable ,825.8383727,,,,
2016,2019,SAU,Stable ,754.4907184,,,,
2000,2003,SDN,Total ,14587.67527,,,,
2004,2007,SDN,Total ,15309.55969,,,,
2008,2011,SDN,Total ,16081.41252,,,,
2012,2015,SDN,Total ,17420.06045,,,,
2016,2019,SDN,Total ,18694.36487,,,,
2004,2007,SDN,Expansion,1731.968272,,,,
2008,2011,SDN,Expansion,2787.592146,,,,
2012,2015,SDN,Expansion,4004.581372,,,,
2016,2019,SDN,Expansion,5316.376047,,,,
2004,2007,SDN,Liberated ,1010.083851,,,,
2008,2011,SDN,Liberated ,1293.854894,,,,
2012,2015,SDN,Liberated ,1172.196191,,,,
2016,2019,SDN,Liberated ,1209.686446,,,,
2004,2007,SDN,Stable ,13577.59142,,,,
2008,2011,SDN,Stable ,13293.82038,,,,
2012,2015,SDN,Stable ,13415.47908,,,,
2016,2019,SDN,Stable ,13377.98882,,,,
2000,2003,SEN,Total ,2936.710734,,,,
2004,2007,SEN,Total ,3078.437633,,,,
2008,2011,SEN,Total ,3190.743892,,,,
2012,2015,SEN,Total ,3318.079206,,,,
2016,2019,SEN,Total ,3411.065424,,,,
2004,2007,SEN,Expansion,277.4545049,,,,
2008,2011,SEN,Expansion,428.6970948,,,,
2012,2015,SEN,Expansion,554.0757013,,,,
2016,2019,SEN,Expansion,686.0875047,,,,
2004,2007,SEN,Liberated ,135.7276061,,,,
2008,2011,SEN,Liberated ,174.6639364,,,,
2012,2015,SEN,Liberated ,172.7072296,,,,
2016,2019,SEN,Liberated ,211.732815,,,,
2004,2007,SEN,Stable ,2800.983128,,,,
2008,2011,SEN,Stable ,2762.046798,,,,
2012,2015,SEN,Stable ,2764.003504,,,,
2016,2019,SEN,Stable ,2724.977919,,,,
2000,2003,SGP,Total ,0.14620831,,,,
2004,2007,SGP,Total ,0.171281698,,,,
2008,2011,SGP,Total ,0.207968322,,,,
2012,2015,SGP,Total ,0.324028799,,,,
2016,2019,SGP,Total ,0.458008544,,,,
2004,2007,SGP,Expansion,0.067143591,,,,
2008,2011,SGP,Expansion,0.13521009,,,,
2012,2015,SGP,Expansion,0.265499229,,,,
2016,2019,SGP,Expansion,0.408477607,,,,
2004,2007,SGP,Liberated ,0.042070203,,,,
2008,2011,SGP,Liberated ,0.073450078,,,,
2012,2015,SGP,Liberated ,0.087678739,,,,
2016,2019,SGP,Liberated ,0.096677373,,,,
2004,2007,SGP,Stable ,0.104138107,,,,
2008,2011,SGP,Stable ,0.072758232,,,,
2012,2015,SGP,Stable ,0.05852957,,,,
2016,2019,SGP,Stable ,0.049530937,,,,
2000,2003,SLB,Total ,0.028705367,,,,
2004,2007,SLB,Total ,0.029319543,,,,
2008,2011,SLB,Total ,0.032598071,,,,
2012,2015,SLB,Total ,0.067516298,,,,
2016,2019,SLB,Total ,0.100295279,,,,
2004,2007,SLB,Expansion,0.003353113,,,,
2008,2011,SLB,Expansion,0.009975007,,,,
2012,2015,SLB,Expansion,0.048551039,,,,
2016,2019,SLB,Expansion,0.086987018,,,,
2004,2007,SLB,Liberated ,0.002738937,,,,
2008,2011,SLB,Liberated ,0.006082304,,,,
2012,2015,SLB,Liberated ,0.009740108,,,,
2016,2019,SLB,Liberated ,0.015397106,,,,
2004,2007,SLB,Stable ,0.02596643,,,,
2008,2011,SLB,Stable ,0.022623064,,,,
2012,2015,SLB,Stable ,0.018965259,,,,
2016,2019,SLB,Stable ,0.013308262,,,,
2000,2003,SLE,Total ,18.09179893,,,,
2004,2007,SLE,Total ,22.09556704,,,,
2008,2011,SLE,Total ,25.19928195,,,,
2012,2015,SLE,Total ,29.02852903,,,,
2016,2019,SLE,Total ,32.23009715,,,,
2004,2007,SLE,Expansion,5.060084342,,,,
2008,2011,SLE,Expansion,8.603726771,,,,
2012,2015,SLE,Expansion,12.93599166,,,,
2016,2019,SLE,Expansion,16.86895732,,,,
2004,2007,SLE,Liberated ,1.05631624,,,,
2008,2011,SLE,Liberated ,1.496243755,,,,
2012,2015,SLE,Liberated ,1.99926156,,,,
2016,2019,SLE,Liberated ,2.730659112,,,,
2004,2007,SLE,Stable ,17.03548269,,,,
2008,2011,SLE,Stable ,16.59555518,,,,
2012,2015,SLE,Stable ,16.09253737,,,,
2016,2019,SLE,Stable ,15.36113982,,,,
2000,2003,SLV,Total ,72.32714683,,,,
2004,2007,SLV,Total ,65.6673571,,,,
2008,2011,SLV,Total ,67.10275812,,,,
2012,2015,SLV,Total ,74.09620258,,,,
2016,2019,SLV,Total ,78.22626916,,,,
2004,2007,SLV,Expansion,6.642290353,,,,
2008,2011,SLV,Expansion,12.08498282,,,,
2012,2015,SLV,Expansion,19.45506994,,,,
2016,2019,SLV,Expansion,25.84808961,,,,
2004,2007,SLV,Liberated ,13.30208008,,,,
2008,2011,SLV,Liberated ,17.30937153,,,,
2012,2015,SLV,Liberated ,17.6860142,,,,
2016,2019,SLV,Liberated ,19.94896728,,,,
2004,2007,SLV,Stable ,59.02506675,,,,
2008,2011,SLV,Stable ,55.0177753,,,,
2012,2015,SLV,Stable ,54.64113264,,,,
2016,2019,SLV,Stable ,52.37817956,,,,
2000,2003,SMR,Total ,1.173645092,,,,
2004,2007,SMR,Total ,1.130199993,,,,
2008,2011,SMR,Total ,1.091051623,,,,
2012,2015,SMR,Total ,1.067016271,,,,
2016,2019,SMR,Total ,1.080103661,,,,
2004,2007,SMR,Expansion,0.071860673,,,,
2008,2011,SMR,Expansion,0.095943648,,,,
2012,2015,SMR,Expansion,0.106367437,,,,
2016,2019,SMR,Expansion,0.158540816,,,,
2004,2007,SMR,Liberated ,0.115305772,,,,
2008,2011,SMR,Liberated ,0.178537118,,,,
2012,2015,SMR,Liberated ,0.212996258,,,,
2016,2019,SMR,Liberated ,0.252082248,,,,
2004,2007,SMR,Stable ,1.05833932,,,,
2008,2011,SMR,Stable ,0.995107975,,,,
2012,2015,SMR,Stable ,0.960648835,,,,
2016,2019,SMR,Stable ,0.921562845,,,,
2000,2003,SOM,Total ,715.1809791,,,,
2004,2007,SOM,Total ,787.2662052,,,,
2008,2011,SOM,Total ,852.5509406,,,,
2012,2015,SOM,Total ,1032.845319,,,,
2016,2019,SOM,Total ,1179.979019,,,,
2004,2007,SOM,Expansion,162.7781574,,,,
2008,2011,SOM,Expansion,252.316387,,,,
2012,2015,SOM,Expansion,422.8841027,,,,
2016,2019,SOM,Expansion,569.3826059,,,,
2004,2007,SOM,Liberated ,90.69293122,,,,
2008,2011,SOM,Liberated ,114.9464254,,,,
2012,2015,SOM,Liberated ,105.2197632,,,,
2016,2019,SOM,Liberated ,104.5845657,,,,
2004,2007,SOM,Stable ,624.4880478,,,,
2008,2011,SOM,Stable ,600.2345536,,,,
2012,2015,SOM,Stable ,609.9612159,,,,
2016,2019,SOM,Stable ,610.5964134,,,,
2000,2003,SPM,Total ,0.199384585,,,,
2004,2007,SPM,Total ,0.181464069,,,,
2008,2011,SPM,Total ,0.184582195,,,,
2012,2015,SPM,Total ,0.185371119,,,,
2016,2019,SPM,Total ,0.189381184,,,,
2004,2007,SPM,Expansion,0.002166193,,,,
2008,2011,SPM,Expansion,0.005600969,,,,
2012,2015,SPM,Expansion,0.009139091,,,,
2016,2019,SPM,Expansion,0.01330903,,,,
2004,2007,SPM,Liberated ,0.020086708,,,,
2008,2011,SPM,Liberated ,0.020403359,,,,
2012,2015,SPM,Liberated ,0.023152557,,,,
2016,2019,SPM,Liberated ,0.023312431,,,,
2004,2007,SPM,Stable ,0.179297876,,,,
2008,2011,SPM,Stable ,0.178981225,,,,
2012,2015,SPM,Stable ,0.176232027,,,,
2016,2019,SPM,Stable ,0.176072154,,,,
2000,2003,SRB,Total ,2409.096961,,,,
2004,2007,SRB,Total ,2437.527587,,,,
2008,2011,SRB,Total ,2451.05175,,,,
2012,2015,SRB,Total ,2469.103948,,,,
2016,2019,SRB,Total ,2457.342356,,,,
2004,2007,SRB,Expansion,98.30085114,,,,
2008,2011,SRB,Expansion,136.0533446,,,,
2012,2015,SRB,Expansion,164.0495072,,,,
2016,2019,SRB,Expansion,186.7897708,,,,
2004,2007,SRB,Liberated ,69.8702253,,,,
2008,2011,SRB,Liberated ,94.09855557,,,,
2012,2015,SRB,Liberated ,104.0425197,,,,
2016,2019,SRB,Liberated ,138.5443758,,,,
2004,2007,SRB,Stable ,2339.226735,,,,
2008,2011,SRB,Stable ,2314.998405,,,,
2012,2015,SRB,Stable ,2305.054441,,,,
2016,2019,SRB,Stable ,2270.552585,,,,
2000,2003,SSD,Total ,195.4262522,,,,
2004,2007,SSD,Total ,197.1648543,,,,
2008,2011,SSD,Total ,223.0525473,,,,
2012,2015,SSD,Total ,297.0120427,,,,
2016,2019,SSD,Total ,389.6552822,,,,
2004,2007,SSD,Expansion,26.38428026,,,,
2008,2011,SSD,Expansion,59.61242158,,,,
