year,geo,disagg,value,projections,benchmark_low,benchmark_mid,benchmark_high,benchmark_high
2018,ARG,Arts and Crafts,Skeletons,1,,,,
2018,ARM,Fashion Products,Leather Products (Small),622,,,,
2018,ARM,Agriculture and Farming Product,Live,72,,,,
2018,ARM,Agriculture and Farming Product,Bodies,60,,,,
2018,ARM,Marine Animal Products,Caviar,14,,,,
2018,ATA,Other organic materials and biological products,Specimens,352,,,,
2018,ATF,Fashion Products,Leather Products (Small),3,,,,
2018,ATG,Agriculture and Farming Product,Live,1,,,,
2018,AUS,Fashion Products,Leather Products (Small),8625,,,,
2018,AUS,Agriculture and Farming Product,Live,1833258,,,,
2018,AUS,Marine Animal Products,Raw Corals,104038,,,,
2018,AUS,Marine Animal Products,Shells,2,,,,
2018,AUS,Other organic materials and biological products,Specimens,24843,,,,
2018,AUS,Fashion Products,Jewellery,24,,,,
2018,AUS,Furniture Materials,Wood Product,1541,,,,
2018,AUS,Arts and Crafts,Ivory Carvings,215,,,,
2018,AUS,Agriculture and Farming Product,Bodies,246,,,,
2018,AUS,Animal Body Parts,Bones,25,,,,
2018,AUS,Fashion Products,Garments,4,,,,
2018,AUS,Fashion Products,Skin Pieces,8796,,,,
2018,AUS,Animal Body Parts,Skins,61973,,,,
2018,AUS,Fashion Products,Feathers,452,,,,
2018,AUS,Arts and Crafts,Horn Carvings,2,,,,
2018,AUS,Fashion Products,Leather Products (Large),345,,,,
2018,AUS,Animal Body Parts,Skulls,28,,,,
2018,AUS,Arts and Crafts,Trophies,15,,,,
2018,AUS,Arts and Crafts,Carvings,301,,,,
2018,AUS,Other organic materials and biological products,Unspecified,2,,,,
2018,AUS,Furniture Materials,Piano Keys,723,,,,
2018,AUS,Fashion Products,Fur Products (Large),2,,,,
2018,AUS,Animal Body Parts,Teeth,958,,,,
2018,AUS,Marine Animal Products,Carapaces,4,,,,
2018,AUS,Agriculture and Farming Product,Meat,328,,,,
2018,AUS,Agriculture and Farming Product,Seeds,2720,,,,
2018,AUS,Textile Products,Cosmetics,387,,,,
2018,AUS,Animal Body Parts,Tails,1,,,,
2018,AUS,Animal Body Parts,Feet,3,,,,
2018,AUS,Other organic materials and biological products,Pupae,760,,,,
2018,AUS,Furniture Materials,Veneer,1,,,,
2018,AUT,Fashion Products,Leather Products (Small),407702,,,,
2018,AUT,Agriculture and Farming Product,Live,3362,,,,
2018,AUT,Marine Animal Products,Raw Corals,5,,,,
2018,AUT,Furniture Materials,Wood Product,420,,,,
2018,AUT,Arts and Crafts,Ivory Carvings,67,,,,
2018,AUT,Agriculture and Farming Product,Bodies,22,,,,
2018,AUT,Fashion Products,Garments,272,,,,
2018,AUT,Fashion Products,Skin Pieces,33,,,,
2018,AUT,Animal Body Parts,Skins,3933,,,,
2018,AUT,Marine Animal Products,Caviar,80,,,,
2018,AUT,Animal Body Parts,Claws,1,,,,
2018,AUT,Fashion Products,Feathers,2004,,,,
2018,AUT,Fashion Products,Leather Products (Large),32,,,,
2018,AUT,Arts and Crafts,Trophies,53,,,,
2018,AUT,Arts and Crafts,Carvings,63,,,,
2018,AUT,Furniture Materials,Piano Keys,131,,,,
2018,AUT,Marine Animal Products,Carapaces,1,,,,
2018,AUT,Animal Body Parts,Tails,2,,,,
2018,AUT,Agriculture and Farming Product,Eggs (Live),1180,,,,
2018,AUT,Fashion Products,Sides,296,,,,
2018,AZE,Agriculture and Farming Product,Live,500,,,,
2018,AZE,Arts and Crafts,Trophies,64,,,,
2018,BEL,Fashion Products,Leather Products (Small),14490,,,,
2018,BEL,Agriculture and Farming Product,Live,76704,,,,
2018,BEL,Other organic materials and biological products,Specimens,2010,,,,
2018,BEL,Furniture Materials,Wood Product,54,,,,
2018,BEL,Arts and Crafts,Ivory Carvings,114,,,,
2018,BEL,Agriculture and Farming Product,Bodies,15,,,,
2018,BEL,Arts and Crafts,Ivory Pieces,3,,,,
2018,BEL,Agriculture and Farming Product,Roots,175,,,,
2018,BEL,Fashion Products,Skin Pieces,155,,,,
2018,BEL,Animal Body Parts,Skins,27,,,,
2018,BEL,Marine Animal Products,Caviar,7936,,,,
2018,BEL,Fashion Products,Feathers,10,,,,
2018,BEL,Arts and Crafts,Horn Carvings,1,,,,
2018,BEL,Animal Body Parts,Skulls,8,,,,
2018,BEL,Arts and Crafts,Trophies,1,,,,
2018,BEL,Animal Body Parts,Tusks,11,,,,
2018,BEL,Arts and Crafts,Carvings,3,,,,
2018,BEL,Agriculture and Farming Product,Eggs,212,,,,
2018,BEL,Animal Body Parts,Hair,2,,,,
2018,BEL,Furniture Materials,Piano Keys,50,,,,
2018,BEL,Animal Body Parts,Teeth,4,,,,
2018,BEL,Marine Animal Products,Carapaces,6,,,,
2018,BEL,Animal Body Parts,Scales,4,,,,
2018,BEL,Agriculture and Farming Product,Cultures,1240,,,,
2018,BEN,Agriculture and Farming Product,Live,16283,,,,
2018,BEN,Other organic materials and biological products,Specimens,78,,,,
2018,BEN,Animal Body Parts,Skulls,5,,,,
2018,BEN,Arts and Crafts,Trophies,17,,,,
2018,BEN,Animal Body Parts,Teeth,24,,,,
2018,BES,Marine Animal Products,Raw Corals,15,,,,
2018,BES,Marine Animal Products,Shells,15,,,,
2018,BES,Other organic materials and biological products,Specimens,377,,,,
2018,BFA,Agriculture and Farming Product,Live,2,,,,
2018,BFA,Agriculture and Farming Product,Bodies,1,,,,
2018,BFA,Arts and Crafts,Trophies,1,,,,
2018,BGD,Other organic materials and biological products,Specimens,1200,,,,
2018,BGD,Fashion Products,Skin Pieces,452,,,,
2018,BGD,Marine Animal Products,Fins,18,,,,
2018,BGR,Fashion Products,Leather Products (Small),1,,,,
2018,BGR,Agriculture and Farming Product,Live,82472,,,,
2018,BGR,Other organic materials and biological products,Specimens,200,,,,
2018,BGR,Furniture Materials,Wood Product,6561,,,,
2018,BGR,Arts and Crafts,Ivory Carvings,2,,,,
2018,BGR,Marine Animal Products,Caviar,197,,,,
2018,BGR,Arts and Crafts,Trophies,1,,,,
2018,BHR,Fashion Products,Leather Products (Small),28,,,,
2018,BHR,Agriculture and Farming Product,Live,179,,,,
2018,BHR,Textile Products,Powder,606,,,,
2018,BHS,Fashion Products,Leather Products (Small),3,,,,
2018,BHS,Marine Animal Products,Raw Corals,185,,,,
2018,BHS,Marine Animal Products,Shells,38564,,,,
2018,BHS,Other organic materials and biological products,Specimens,152,,,,
2018,BHS,Animal Body Parts,Skins,220,,,,
2018,BHS,Fashion Products,Feathers,150,,,,
2018,BHS,Arts and Crafts,Horn Carvings,5,,,,
2018,BHS,Furniture Materials,Piano Keys,52,,,,
2018,BHS,Textile Products,Pearl,1521,,,,
2018,BHS,Arts and Crafts,Eggshell,4,,,,
2018,BLM,Fashion Products,Leather Products (Small),100,,,,
2018,BLR,Agriculture and Farming Product,Live,230,,,,
2018,BLR,Other organic materials and biological products,Specimens,120,,,,
2018,BLR,Agriculture and Farming Product,Bodies,10,,,,
2018,BLR,Agriculture and Farming Product,Roots,41,,,,
2018,BLR,Fashion Products,Feathers,80,,,,
2018,BLZ,Agriculture and Farming Product,Live,16,,,,
2018,BLZ,Marine Animal Products,Raw Corals,838,,,,
2018,BLZ,Marine Animal Products,Shells,757,,,,
2018,BLZ,Other organic materials and biological products,Specimens,1196,,,,
2018,BLZ,Fashion Products,Jewellery,216,,,,
2018,BLZ,Agriculture and Farming Product,Bodies,1,,,,
2018,BLZ,Fashion Products,Feathers,41097,,,,
2018,BLZ,Animal Body Parts,Skulls,3,,,,
2018,BLZ,Arts and Crafts,Carvings,20,,,,
2018,BLZ,Furniture Materials,Sawn Wood,90,,,,
2018,BLZ,Driral Products,Dried Plants,482,,,,
2018,BLZ,Textile Products,Pearl,6129,,,,
2018,BLZ,Furniture Materials,Logs,316,,,,
2018,BMU,Agriculture and Farming Product,Live,4,,,,
2018,BMU,Marine Animal Products,Raw Corals,6738,,,,
2018,BMU,Other organic materials and biological products,Specimens,2653,,,,
2018,BMU,Furniture Materials,Piano Keys,104,,,,
2018,BOL,Fashion Products,Leather Products (Small),1544,,,,
2018,BOL,Other organic materials and biological products,Specimens,632,,,,
2018,BOL,Fashion Products,Garments,164,,,,
2018,BOL,Fashion Products,Skin Pieces,18656,,,,
2018,BOL,Animal Body Parts,Skins,19209,,,,
2018,BOL,Animal Body Parts,Tails,22226,,,,
2018,BOL,Fashion Products,Sides,96874,,,,
2018,BRA,Fashion Products,Leather Products (Small),42955,,,,
2018,BRA,Agriculture and Farming Product,Live,151147,,,,
2018,BRA,Marine Animal Products,Raw Corals,2,,,,
2018,BRA,Other organic materials and biological products,Specimens,1356,,,,
2018,BRA,Fashion Products,Jewellery,6,,,,
2018,BRA,Furniture Materials,Wood Product,3,,,,
2018,BRA,Arts and Crafts,Ivory Carvings,7,,,,
2018,BRA,Agriculture and Farming Product,Bodies,192,,,,
2018,BRA,Arts and Crafts,Ivory Pieces,236,,,,
2018,BRA,Fashion Products,Garments,9462,,,,
2018,BRA,Fashion Products,Skin Pieces,2362,,,,
2018,BRA,Animal Body Parts,Skins,45486,,,,
2018,BRA,Animal Body Parts,Claws,1,,,,
2018,BRA,Other organic materials and biological products,Derivatives,1513,,,,
2018,BRA,Fashion Products,Feathers,2101,,,,
2018,BRA,Fashion Products,Leather Products (Large),17079,,,,
2018,BRA,Arts and Crafts,Carvings,6,,,,
2018,BRA,Furniture Materials,Sawn Wood,316,,,,
2018,BRA,Furniture Materials,Piano Keys,52,,,,
2018,BRA,Driral Products,Dried Plants,40,,,,
2018,BRA,Animal Body Parts,Teeth,1,,,,
2018,BRA,Marine Animal Products,Fingerlings,492,,,,
2018,BRA,Learal Products,Leaves,40,,,,
2018,BRA,Furniture Materials,Timber,352,,,,
2018,BRB,Agriculture and Farming Product,Live,824,,,,
2018,BRB,Other organic materials and biological products,Specimens,100,,,,
2018,BRB,Fashion Products,Feathers,22,,,,
2018,BRN,Fashion Products,Feathers,10,,,,
2018,BRN,Arts and Crafts,Carvings,280,,,,
2018,BRN,Other organic materials and biological products,Medicine,80,,,,
2018,BTN,Other organic materials and biological products,Specimens,202,,,,
2018,BTN,Animal Body Parts,Skins,4,,,,
2018,BWA,Agriculture and Farming Product,Live,1,,,,
2018,BWA,Other organic materials and biological products,Specimens,98,,,,
2018,BWA,Agriculture and Farming Product,Bodies,1,,,,
2018,BWA,Animal Body Parts,Skins,1609,,,,
2018,BWA,Animal Body Parts,Claws,2,,,,
2018,CAF,Other organic materials and biological products,Specimens,11034,,,,
2018,CAF,Animal Body Parts,Skulls,1,,,,
2018,CAF,Arts and Crafts,Trophies,16,,,,
2018,CAF,Furniture Materials,Logs,60,,,,
2018,CAN,Fashion Products,Leather Products (Small),2353,,,,
2018,CAN,Agriculture and Farming Product,Live,49645,,,,
2018,CAN,Marine Animal Products,Raw Corals,10,,,,
2018,CAN,Marine Animal Products,Shells,43,,,,
2018,CAN,Other organic materials and biological products,Specimens,171365,,,,
2018,CAN,Fashion Products,Jewellery,105,,,,
2018,CAN,Furniture Materials,Wood Product,29898,,,,
2018,CAN,Arts and Crafts,Ivory Carvings,632,,,,
2018,CAN,Agriculture and Farming Product,Bodies,1245,,,,
2018,CAN,Arts and Crafts,Ivory Pieces,10,,,,
2018,CAN,Animal Body Parts,Bones,472,,,,
2018,CAN,Fashion Products,Garments,382,,,,
2018,CAN,Fashion Products,Skin Pieces,1028,,,,
2018,CAN,Animal Body Parts,Skins,92870,,,,
2018,CAN,Marine Animal Products,Caviar,67,,,,
2018,CAN,Animal Body Parts,Claws,7444,,,,
2018,CAN,Other organic materials and biological products,Derivatives,2,,,,
2018,CAN,Fashion Products,Feathers,3264,,,,
2018,CAN,Marine Animal Products,Fins,48,,,,
2018,CAN,Arts and Crafts,Horn Carvings,1,,,,
2018,CAN,Fashion Products,Leather Products (Large),24,,,,
2018,CAN,Animal Body Parts,Skulls,4118,,,,
2018,CAN,Arts and Crafts,Trophies,13735,,,,
2018,CAN,Animal Body Parts,Tusks,796,,,,
2018,CAN,Arts and Crafts,Carvings,2090,,,,
2018,CAN,Agriculture and Farming Product,Eggs,35000,,,,
2018,CAN,Animal Body Parts,Hair,122,,,,
2018,CAN,Other organic materials and biological products,Unspecified,5,,,,
2018,CAN,Furniture Materials,Piano Keys,252,,,,
2018,CAN,Arts and Crafts,Bone Carvings,15,,,,
2018,CAN,Fashion Products,Fur Product (Small),18,,,,
2018,CAN,Fashion Products,Jewellery - Ivory,4,,,,
2018,CAN,Arts and Crafts,Plates,52,,,,
2018,CAN,Arts and Crafts,Rug,1643,,,,
2018,CAN,Fashion Products,Fur Products (Large),163,,,,
2018,CAN,Animal Body Parts,Teeth,20790,,,,
2018,CAN,Arts and Crafts,Skeletons,10,,,,
2018,CAN,Marine Animal Products,Carapaces,5,,,,
2018,CAN,Agriculture and Farming Product,Meat,1077,,,,
2018,CAN,Animal Body Parts,Tails,59,,,,
2018,CAN,Extral Products,Extract,4,,,,
2018,CAN,Animal Body Parts,Feet,36,,,,
2018,CAN,Marine Animal Products,Baleen,3,,,,
2018,CAN,Arts and Crafts,Bone Pieces,2,,,,
2018,CAN,Agriculture and Farming Product,Eggs (Live),430012,,,,
2018,CAN,Animal Body Parts,Gall Bladders,2,,,,
2018,CHE,Fashion Products,Leather Products (Small),3520356,,,,
2018,CHE,Agriculture and Farming Product,Live,34174,,,,
2018,CHE,Marine Animal Products,Raw Corals,53,,,,
2018,CHE,Marine Animal Products,Shells,8,,,,
2018,CHE,Other organic materials and biological products,Specimens,15872,,,,
2018,CHE,Fashion Products,Jewellery,1597,,,,
2018,CHE,Furniture Materials,Wood Product,449184,,,,
2018,CHE,Arts and Crafts,Ivory Carvings,833,,,,
2018,CHE,Agriculture and Farming Product,Bodies,6,,,,
2018,CHE,Arts and Crafts,Ivory Pieces,22,,,,
2018,CHE,Animal Body Parts,Bones,23,,,,
2018,CHE,Fashion Products,Garments,25123,,,,
2018,CHE,Fashion Products,Skin Pieces,648901,,,,
2018,CHE,Animal Body Parts,Skins,37146,,,,
2018,CHE,Other organic materials and biological products,Derivatives,13,,,,
2018,CHE,Fashion Products,Feathers,30,,,,
2018,CHE,Arts and Crafts,Horn Carvings,1,,,,
2018,CHE,Fashion Products,Leather Products (Large),6517,,,,
2018,CHE,Other organic materials and biological products,Oil,686,,,,
2018,CHE,Animal Body Parts,Skulls,44,,,,
2018,CHE,Animal Body Parts,Tusks,25,,,,
2018,CHE,Arts and Crafts,Carvings,38145,,,,
2018,CHE,Agriculture and Farming Product,Eggs,27,,,,
2018,CHE,Furniture Materials,Sawn Wood,38,,,,
2018,CHE,Other organic materials and biological products,Unspecified,998,,,,
2018,CHE,Furniture Materials,Piano Keys,5234,,,,
2018,CHE,Fashion Products,Fur Product (Small),104,,,,
2018,CHE,Animal Body Parts,Horns,1,,,,
2018,CHE,Fashion Products,Jewellery - Ivory,5,,,,
2018,CHE,Animal Body Parts,Teeth,6,,,,
2018,CHE,Marine Animal Products,Carapaces,1,,,,
2018,CHE,Textile Products,Pearl,455,,,,
2018,CHE,Animal Body Parts,Scales,1,,,,
2018,CHE,Textile Products,Cloth,75,,,,
2018,CHE,Extral Products,Extract,51,,,,
2018,CHE,Marine Animal Products,Baleen,1,,,,
2018,CHE,Fashion Products,Sides,19307,,,,
2018,CHL,Fashion Products,Leather Products (Small),1147,,,,
2018,CHL,Agriculture and Farming Product,Live,175302,,,,
2018,CHL,Other organic materials and biological products,Specimens,435,,,,
2018,CHL,Furniture Materials,Wood Product,86392,,,,
2018,CHL,Fashion Products,Feathers,3,,,,
2018,CHL,Arts and Crafts,Carvings,3000,,,,
2018,CHL,Agriculture and Farming Product,Stems,900,,,,
2018,CHL,Furniture Materials,Timber,350,,,,
2018,CHN,Fashion Products,Leather Products (Small),67764,,,,
2018,CHN,Agriculture and Farming Product,Live,106229826,,,,
2018,CHN,Marine Animal Products,Raw Corals,1474,,,,
2018,CHN,Marine Animal Products,Shells,301,,,,
2018,CHN,Other organic materials and biological products,Specimens,86671,,,,
2018,CHN,Fashion Products,Jewellery,565,,,,
2018,CHN,Furniture Materials,Wood Product,316752,,,,
2018,CHN,Arts and Crafts,Ivory Carvings,118,,,,
2018,CHN,Agriculture and Farming Product,Bodies,798,,,,
2018,CHN,Arts and Crafts,Ivory Pieces,30,,,,
2018,CHN,Animal Body Parts,Bones,2,,,,
2018,CHN,Agriculture and Farming Product,Roots,190411,,,,
2018,CHN,Fashion Products,Garments,304,,,,
2018,CHN,Fashion Products,Skin Pieces,2,,,,
2018,CHN,Animal Body Parts,Skins,136258,,,,
2018,CHN,Marine Animal Products,Caviar,710,,,,
2018,CHN,Animal Body Parts,Claws,2,,,,
2018,CHN,Other organic materials and biological products,Derivatives,85839,,,,
2018,CHN,Fashion Products,Feathers,2910546,,,,
2018,CHN,Marine Animal Products,Fins,19,,,,
2018,CHN,Fashion Products,Leather Products (Large),17,,,,
2018,CHN,Animal Body Parts,Skulls,3,,,,
2018,CHN,Animal Body Parts,Tusks,3,,,,
2018,CHN,Arts and Crafts,Carvings,9496,,,,
2018,CHN,Other organic materials and biological products,Unspecified,4823,,,,
2018,CHN,Fashion Products,Fur Product (Small),60,,,,
2018,CHN,Animal Body Parts,Horns,2,,,,
2018,CHN,Driral Products,Dried Plants,5423,,,,
2018,CHN,Fashion Products,Jewellery - Ivory,9,,,,
2018,CHN,Arts and Crafts,Plates,2165,,,,
2018,CHN,Arts and Crafts,Skeletons,6,,,,
2018,CHN,Marine Animal Products,Carapaces,2,,,,
2018,CHN,Agriculture and Farming Product,Meat,50,,,,
2018,CHN,Textile Products,Pearl,43,,,,
2018,CHN,Textile Products,Cosmetics,50000,,,,
2018,CHN,Other organic materials and biological products,Medicine,15094,,,,
2018,CHN,Furniture Materials,Veneer,460,,,,
2018,CHN,Agriculture and Farming Product,Cultures,12694,,,,
2018,CIV,Fashion Products,Leather Products (Small),12,,,,
2018,CIV,Other organic materials and biological products,Specimens,7512,,,,
2018,CIV,Marine Animal Products,Fins,3,,,,
2018,CIV,Animal Body Parts,Horns,160,,,,
2018,CIV,Textile Products,Cloth,10,,,,
2018,CMR,Fashion Products,Leather Products (Small),18,,,,
2018,CMR,Agriculture and Farming Product,Live,18,,,,
2018,CMR,Other organic materials and biological products,Specimens,36,,,,
2018,CMR,Furniture Materials,Wood Product,1,,,,
2018,CMR,Agriculture and Farming Product,Bodies,3,,,,
2018,CMR,Animal Body Parts,Skulls,7,,,,
2018,CMR,Arts and Crafts,Trophies,98,,,,
2018,CMR,Animal Body Parts,Tusks,2,,,,
2018,CMR,Arts and Crafts,Carvings,65,,,,
2018,CMR,Animal Body Parts,Teeth,24,,,,
2018,CMR,Animal Body Parts,Tails,111,,,,
2018,COD,Agriculture and Farming Product,Live,4394,,,,
2018,COD,Other organic materials and biological products,Specimens,24,,,,
2018,COD,Agriculture and Farming Product,Bodies,17,,,,
2018,COD,Animal Body Parts,Skins,1,,,,
2018,COD,Arts and Crafts,Skeletons,2,,,,
2018,COG,Agriculture and Farming Product,Live,5204,,,,
2018,COG,Other organic materials and biological products,Specimens,1048,,,,
2018,COG,Agriculture and Farming Product,Bodies,2,,,,
2018,COG,Fashion Products,Feathers,8,,,,
2018,COG,Arts and Crafts,Trophies,11,,,,
2018,COG,Animal Body Parts,Hair,34,,,,
2018,COG,Animal Body Parts,Scales,80,,,,
2018,COK,Marine Animal Products,Raw Corals,53,,,,
2018,COK,Marine Animal Products,Shells,16,,,,
2018,COK,Animal Body Parts,Bones,1,,,,
2018,COK,Agriculture and Farming Product,Meat,231,,,,
2018,COL,Fashion Products,Leather Products (Small),78147,,,,
2018,COL,Agriculture and Farming Product,Live,50093,,,,
2018,COL,Other organic materials and biological products,Specimens,259,,,,
2018,COL,Fashion Products,Garments,2,,,,
2018,COL,Fashion Products,Skin Pieces,7724,,,,
2018,COL,Animal Body Parts,Skins,912036,,,,
2018,COL,Fashion Products,Feathers,183,,,,
2018,COL,Fashion Products,Leather Products (Large),594,,,,
2018,COL,Other organic materials and biological products,Unspecified,2650,,,,
2018,COL,Animal Body Parts,Tails,11958,,,,
2018,COM,Other organic materials and biological products,Unspecified,168,,,,
2018,CRI,Agriculture and Farming Product,Live,1581407,,,,
2018,CRI,Other organic materials and biological products,Specimens,7892,,,,
2018,CRI,Furniture Materials,Wood Product,656,,,,
2018,CRI,Agriculture and Farming Product,Bodies,40,,,,
2018,CRI,Agriculture and Farming Product,Roots,453172,,,,
2018,CRI,Other organic materials and biological products,Derivatives,100,,,,
2018,CRI,Fashion Products,Feathers,167,,,,
2018,CRI,Other organic materials and biological products,Unspecified,321,,,,
2018,CRI,Learal Products,Leaves,6316620,,,,
2018,CUB,Agriculture and Farming Product,Live,92203,,,,
2018,CUB,Marine Animal Products,Raw Corals,171,,,,
2018,CUB,Marine Animal Products,Shells,9,,,,
2018,CUB,Other organic materials and biological products,Specimens,62,,,,
